year,quarter,ticker,(-)cir              ,(-)cof                ,(-)cost/income      ,(-)gaindex            ,(-)lib/equity      ,(-)ltd             ,(-)npl                ,(-)operexp/income   ,asset_            ,casa                ,curdep_ratio        ,dgc                ,efficiency          ,equity/asset        ,equity/lib          ,equity/loans       ,equity_          ,income          ,int/loans           ,liquidity          ,loans/asset           ,lroa               ,net_int/loans        ,nim                   ,nonintinc/intinc     ,preprovsnroa          ,preprovsnroe         ,provsn/loans           ,reserve/loans        ,reserve/npl        ,roa                    ,roe                   ,rold                  ,savingdep_ratio       ,yoea
2018,2      ,MBB   ,-0.5991287789332823 ,-0.009200705828091241 ,-0.40222262345965704,-0.0057830868573252635,-9.63495632510052  ,-0.8929089388291329,-0.01283528454599548  ,-0.25754974919491924,333203019000000.0 ,0.304599563322337   ,0.30459956331807797 ,0.38693453889053014,1.4541769789129324  ,0.09402953518857522 ,0.10378874239365762 ,0.15296128528445493,31330925000000.0 ,9239446000000.0 ,0.03014388330346608 ,0.36387969005177406,0.6147276744812448    ,0.3296642519316429 ,0.017106200775156396 ,0.011169260621620353  ,0.18909067973268248  ,0.008594739053069624  ,0.09140467445503125  ,0.004651711699757999   ,0.014635097020898645 ,1.1402238079298908 ,0.004476045878803997   ,0.04760255243022669   ,0.721520055252971     ,4.2590150315632195e-12,0.019682037711909454
2018,2      ,MSB   ,-0.7980549677435953 ,-0.012590114353402734 ,-0.590322037567041  ,-0.004791059136055604 ,-7.894789907163714 ,-0.517827606457588 ,-0.024004901947151103 ,-0.24362952088143922,122954024000000.0 ,0.1998642507021156  ,0.1998642506859907  ,0.5777592539609648 ,1.0513287579654946  ,0.11242536478513301 ,0.1266658152730071  ,0.34949636715351556,13823151000000.0 ,2487568000000.0 ,0.049073426303795825,0.516543691536308  ,0.3216782071321228    ,0.45847107858787933,0.015369935448930928 ,0.00600405518121638   ,0.12791122311673186  ,0.0033249501455926323 ,0.029574732996839867 ,0.011319862164972721   ,0.0176748973430425   ,0.7363036675573738 ,-0.00046096905295267115,-0.004100222879718235 ,0.40537466734127253   ,1.612492742371728e-11 ,0.019169863168152695
2018,2      ,NAB   ,-0.8427590417283114 ,-0.013794880911817466 ,-0.5814840925672408 ,-0.004377273813430795 ,-15.60705589437039 ,-0.8611600124991826,-0.009467931255956805 ,-0.21735797935865672,64819797000000.0  ,0.052814042944506354,0.05281404292380326 ,0.2706845210578204 ,1.3980440019270917  ,0.060215369079295325,0.06407358356169592 ,0.09436472704339273,3903148000000.0  ,1346424000000.0 ,0.030248345101761838,0.2544793132005669 ,0.6381131060931894    ,0.23915574743314916,0.010342301051376127 ,0.007186496438427118  ,0.01752995684717917  ,0.003150488113993939  ,0.0523203322036469   ,0.000504710055001211   ,0.014834791132092505 ,1.56684609668655   ,0.002249189395023869   ,0.03735241400018652   ,0.7222378820389225    ,2.070309190740153e-11 ,0.021018497069682736
2018,2      ,NVB   ,-0.9342885327578545 ,-0.013190027356956154 ,-0.7406184429415748 ,-0.0036152510505086965,-21.909559584935188,-0.7562659227837879,-0.021258557127430446 ,-0.3359531862959493 ,73517716000000.0  ,0.08879728325278388 ,0.0887972832305268  ,0.31990039808552334,0.5141658561468491  ,0.043649900657958415,0.045642177156659546,0.09087995223213632,3209041000000.0  ,1535455001000.0 ,0.03317673427049975 ,0.26210813958590456,0.48030285652508575   ,0.25066714533133755,0.007428923453918548 ,0.004303348634491701  ,0.029784119456696186 ,0.0012661437958709164 ,0.029006796734600774 ,0.002574540361893563   ,0.01252651849638279  ,0.5892459408837071 ,2.3667764651448095e-05 ,0.0005422180645245729 ,0.6129605648992893    ,2.2257072346101747e-11,0.019218269646396932
2018,2      ,OCB   ,-0.5897759391483249 ,-0.012106398086741443 ,-0.32572778204727654,-0.0050913855974718   ,-11.696749399863485,-0.909029259548112 ,-0.020579874927510518 ,-0.18893835750310248,90831131874325.0  ,0.6590390430158741  ,0.08289570635866943 ,0.5081742368978207 ,1.946952501620677   ,0.07876031640120044 ,0.08549383814375566 ,0.135232033308447  ,7153888685501.0  ,2501351898469.0 ,0.035139449746654366,0.4307858750540728 ,0.5824087272396343    ,0.396857043233646  ,0.01639151857900764  ,0.009888725768225451  ,0.08550124791018149  ,0.010539413732788674  ,0.1338162949866976   ,0.005190993151208327   ,0.010128722391180515 ,0.4921663725779384 ,0.006011279344195199   ,0.07632370740582216   ,0.7457726039484333    ,0.5761433366572047    ,0.02119903537406364
2018,2      ,PGB   ,-0.7461815540598338 ,-0.011569868908501636 ,-0.5057012729363157 ,-0.004676437191507283 ,-6.930999166474889 ,-0.9224190116445632,-0.039663674703105334 ,-0.2375727835844053 ,28858879414459.0  ,0.20469897764025957 ,0.20469897759561298 ,0.22801594387635826,1.6236686961876488  ,0.1260875179797141  ,0.14427934212385726 ,0.17503108762121317,3638744477045.0  ,581918208564.0  ,0.024550716283525627,0.2239011724451546 ,0.7203721332782984    ,0.1956700293387971 ,0.010756601903797819 ,0.008227018699499036  ,0.07060106574610274  ,0.004570992945169867  ,0.03625254123810481  ,0.005577986039718027   ,0.01242922646985299  ,0.3133654802004487 ,0.0004510261715317544  ,0.0035770881904767043 ,0.839455753478075     ,4.4646590800330225e-11,0.018777231300095645
2018,2      ,SGB   ,-0.7878209726035182 ,-0.012048096115543732 ,-0.6019043800741706 ,-0.005795217256954946 ,-4.947668879128852 ,-0.9984815564736294,-0.0647576492711329   ,-0.29324581114424325,20724676000000.0  ,0.10614016420136357 ,0.10614016413105624 ,0.23350277951296888,1.3847099007758648  ,0.16813309892034017 ,0.20211538492771416 ,0.2515540819358604 ,3484504000000.0  ,423515001000.0  ,0.026928564642502678,0.22961174644893334,0.6683775418250205    ,0.19100641196996276,0.012183303556448685 ,0.008928044285826922  ,0.06177338500373307  ,0.003832918787246662  ,0.02279693178713527  ,0.006044365873639935   ,0.009244286130112906 ,0.14275203368498032,-0.0011106566877088935 ,-0.0066058182168825174,0.8170825899013842    ,7.03073302141252e-11  ,0.01973351616563487
2018,2      ,SHB   ,-0.8659723256263915 ,-0.014540683417198674 ,-0.4906315411801106 ,-0.002222643481524207 ,-18.564783169689434,-0.9387295478720262,-0.026996714536954933 ,-0.1301621070257672 ,303929985000000.0 ,0.07660367366814987 ,0.0766036736635969  ,0.21494043562351947,1.5126912081582147  ,0.05111224547324608 ,0.05386542847603475 ,0.07455616780703117,15534544000000.0 ,5607715000000.0 ,0.024926622290966396,0.1966595304119249 ,0.6855535494465937    ,0.1866078202188573 ,0.005219612874392375 ,0.00398408835207173   ,0.043133252418257384 ,0.0023075248728749156 ,0.0451462237964629   ,0.0008784015840255158  ,0.013978887919520937 ,0.5177995974430774 ,0.0013571184824031101  ,0.026551728843794836  ,0.7896409613942339    ,4.552967231120172e-12 ,0.01902628948080591
2018,2      ,SSB   ,-0.8241011602857554 ,-0.011542504872963483 ,-0.5058681650526274 ,-0.003213643418199729 ,-19.58932097499233 ,-0.8139934616220418,-0.009685204048051694 ,-0.1857044852837409 ,129483563000000.0 ,0.06573983162391718 ,0.06573983161263482 ,0.37684037572654877,1.5497231744403168  ,0.048568867385893603,0.05104822169571866 ,0.08288448394900684,6288870000000.0  ,2246257000000.0 ,0.027473525642490598,0.3465498956192861 ,0.5859826239103414    ,0.32971835969635777,0.0091393729364612   ,0.005760197154040582  ,0.028089944350790468 ,0.0031390856922897618 ,0.06463164288655991  ,0.0034095367074091403  ,0.008603808708409521 ,0.888345631720613  ,0.000740371965204572   ,0.015243756032482783  ,0.6697288933711789    ,1.1282356472686781e-11,0.017315512269555276
2018,2      ,STB   ,-0.8135605080718454 ,-0.012498496673875764 ,-0.6532715178300841 ,-0.0043522196242716535,-15.943340545598378,-0.6958741372395115,-0.03697418559462262  ,-0.21661107785460243,400686351000000.0 ,0.9040591075037844  ,0.14331456084897698 ,0.1740921884464785 ,1.1854658243492138  ,0.059020238500711995,0.06272211254222246 ,0.09586323921046526,23648604000000.0 ,8117041000000.0 ,0.025883402608442328,0.16624760915516504,0.6156712310871802    ,0.15643563561265406,0.007222377686578418 ,0.005271212588122967  ,0.3308465641725637   ,0.002309971372096975  ,0.03913863160802219  ,0.0017563303743408066  ,0.012674273695505113 ,0.34278709569057847,0.0009266075549451396  ,0.01569982735555976   ,0.6851607152279485    ,0.7607445466548074    ,0.018890858879704014
2018,2      ,TCB   ,-0.5256111159323452 ,-0.009851257692237799 ,-0.28772324588676285,-0.003829173067030272 ,-5.333720322230244 ,-0.9621104802536936,-0.020373055926475436 ,-0.17867722245035797,300404808000000.0 ,0.22353440347379885 ,0.2235344034684307  ,0.513697292791611  ,2.102312769962576   ,0.15788508950895352 ,0.18748639590871155 ,0.2845190175014615 ,47429440000000.0 ,7478491000000.0 ,0.029492774946261232,0.45889922373786207,0.5549192841147869    ,0.3864458787224204 ,0.01502063393109247  ,0.008920697418776519  ,0.2747359567658408   ,0.009479355603389677  ,0.060039587226836326 ,0.0013194987671926756  ,0.015113669095052856 ,0.741845953282451  ,0.0069930571816946415  ,0.044292068386217506  ,0.7376467175947825    ,5.3681703539904125e-12,0.017515646978857838
2018,2      ,TPB   ,-0.6593511937860159 ,-0.010679725729676395 ,-0.4394475603204314 ,-0.005074577923172037 ,-12.103607370908646,-0.8401899183001217,-0.01169433366985481  ,-0.22225747273197527,126532888000000.0 ,0.1437472529954808  ,0.14374725298217764 ,0.42396345172303257,1.8054970204365153  ,0.07631486289951747 ,0.08261999661386303 ,0.13089716654483827,9656340000000.0  ,2903025001000.0 ,0.031111030018695297,0.3864897686831065 ,0.5830138643480579    ,0.35699485497398903,0.01443377826139222  ,0.00906799485347848   ,0.15952313422603226  ,0.006473052286611841  ,0.084820335655124    ,0.0041687842722018635  ,0.011588722258734896 ,0.9909690099409294 ,0.002419529063463722   ,0.03170455887013092   ,0.6923813239532429    ,1.3303152382834714e-11,0.019545447836797507
2018,2      ,VBB   ,-0.8643528339151159 ,-0.013482923743588227 ,-0.6678650552541159 ,-0.005611668525184223 ,-11.87354573781393 ,-0.8935569594195447,-0.01729747345721462  ,-0.27054399672113577,44855643000000.0  ,0.16212764480466063 ,0.1621276447765254  ,0.21557226505717936,1.1568103005893604  ,0.0776786769058243  ,0.0842208403522866  ,0.1100957629495413 ,3484327000000.0  ,931586001000.0  ,0.026679855010789257,0.21177900168802946,0.7055555529546194    ,0.195328289040467  ,0.00936475019012171  ,0.007190424793790794  ,0.00400503412882916  ,0.0027907302543851618 ,0.035926593571728484 ,4.891281474037596e-05  ,0.010638252860799311 ,0.6150177300235828 ,0.0019284753091155108  ,0.024826315096143386  ,0.7786798800177229    ,2.8135247032814645e-11,0.020485275855695772
2018,2      ,VCB   ,-0.6532066351022283 ,-0.0073992626979107745,-0.41731427968479984,-0.003952226979580492 ,-15.683085939494346,-0.9187979030694426,-0.011521883035275191 ,-0.22329169322929074,977681955000000.0 ,0.2834368182631367  ,0.28343681826182865 ,0.27742357882378893,1.6160915189589742  ,0.059940948792493565,0.06376296118366115 ,0.09669651947347573,58603184000000.0 ,17407983001000.0,0.022170625790096342,0.26433788339563336,0.6198873456757213    ,0.24849321986309955,0.011220087484409277 ,0.00720915406351352   ,0.12518757452245335  ,0.005518397851579453  ,0.09206390560622099  ,0.0028674339381511713  ,0.016199397271199557 ,1.4059678632046317 ,0.0029985620426020852  ,0.05002526825163629   ,0.6920565720049852    ,1.3080501693904694e-12,0.014245116825283437
2018,2      ,VIB   ,-0.6760052956632445 ,-0.010887853964926414 ,-0.46720234705324015,-0.0053191757330067575,-12.167449527153233,-0.87365767449048  ,-0.023312926930084476 ,-0.23433445296205   ,127237947000000.0 ,0.15008711138520756 ,0.1500871113719328  ,0.3431644525997335 ,1.8539280699225278  ,0.07594485157796518 ,0.08218649255691352 ,0.1107099486594909 ,9663067000000.0  ,2953360000000.0 ,0.02808318309552494 ,0.31224432464655716,0.6859803703057233    ,0.2885309757552124 ,0.013792670609974248 ,0.00983643748947794   ,0.15371280096888182  ,0.006065989103077873  ,0.0798736053470394   ,0.0015973949670274993  ,0.012400253193260422 ,0.5319046051338303 ,0.003977005381892872   ,0.052367017635291155  ,0.815871078153637     ,1.3274720662708038e-11,0.020027917930914067
2018,2      ,VPB   ,-0.5799456781052029 ,-0.015355308957384716 ,-0.3357183333299273 ,-0.007846380903334888 ,-7.88524910294095  ,-1.1658006652412796,-0.040683903005526365 ,-0.2089944411057947 ,293112204000000.0 ,0.1151993920054175  ,0.11519939199880821 ,0.42201802395458743,2.148138525889169   ,0.11254608491156513 ,0.12681907533232292 ,0.16588002631240947,32988631000000.0 ,11791194000000.0,0.05026161180338013 ,0.3004164985846938 ,0.6784788223966274    ,0.2666057978261458 ,0.03097290138513961  ,0.02250487784276031   ,0.04704173684174639  ,0.015525535743301906  ,0.1379482525358509   ,0.014050249191655815   ,0.017884197893017    ,0.43958904067261373,0.004816247773838854   ,0.04279356121204302   ,1.073983740254504     ,6.609283326658508e-12 ,0.03652003471518531
2018,3      ,ABB   ,-0.8405417096498188 ,-0.012104139003202055 ,-0.6511606224620639 ,-0.004592987727290346 ,-11.516121334091519,-0.7983974078557821,-0.024277157354164188 ,-0.24626662790834905,83536561481377.0  ,0.18492832147125512 ,0.18492832145381924 ,0.42995402523320025,1.3303384757313401  ,0.07989695635789272 ,0.08683479193985827 ,0.14708077171484177,6674317006966.0  ,1583295275997.0 ,0.031366125661878866,0.4024145755658799 ,0.5432182291835935    ,0.3702628757841129 ,0.01134150774379623  ,0.006659141727916952  ,0.09117341683808866  ,0.002460552626430798  ,0.030796575221325426 ,0.0019892206430729667  ,0.015919602076843165 ,0.6557440743412459 ,0.001305327105991897   ,0.01633763243927312   ,0.6307920115483493    ,1.743589931360967e-11 ,0.018416552803780108
2018,3      ,ACB   ,-0.7047192628248615 ,-0.011990270532989535 ,-0.452382886650889  ,-0.004860336735345673 ,-15.02445382366979 ,-0.826478914114971 ,-0.008371767558813106 ,-0.21304974420141498,312777917000000.0 ,0.8467249459250474  ,0.1528175902201722  ,0.13625095573512014,1.6287354152996076  ,0.062404623022027476,0.06655815989960197 ,0.08834454687757679,19518788000000.0 ,7407195000000.0 ,0.027192216412825376,0.13154976669115048,0.7063777587597401    ,0.12334045309215357,0.011601567749602103 ,0.008623377280846205  ,0.12812753219261694  ,0.005883519583641194  ,0.09428018788871523  ,0.0009726831656852239  ,0.011481055046397255 ,1.3714015547781124 ,0.004186427266219053   ,0.06708521041367937   ,0.7803169384268253    ,0.6939073557048753    ,0.020211815014247004
2018,3      ,BAB   ,-0.907109861046798  ,-0.01878772979206582  ,-0.5364308905565945 ,-0.0022422145486149865,-12.041053253078278,-0.8516196416820913,-0.0070756594013757865,-0.10676064324925671,89675629000000.0  ,0.011691668480928114,0.011691668466735717,0.3165222243711351 ,1.6196774646455354  ,0.0766809229740669  ,0.08304921330236219 ,0.11276884956441857,6876410000000.0  ,1893947000000.0 ,0.030160031202113302,0.30386122361854645,0.6799831981106037    ,0.280560864535447  ,0.005372911942996548 ,0.0038592795176798783 ,0.02111229469918719  ,0.0019376613460943776 ,0.025269144800848117 ,0.0004096728715956059  ,0.012018612458105944 ,1.698585499433318  ,0.0013572472404960773  ,0.017699933540902883  ,0.7671411861285224    ,1.4192397246334316e-11,0.02166348376928475
2018,3      ,BID   ,-0.7230819430853753 ,-0.01188451120546906  ,-0.3904305886317857 ,-0.0033446348081904134,-22.61158451292042 ,-1.007941998464216 ,-0.017591727441032136 ,-0.17120028588018504,1268412620000000.0,0.16526742103714567 ,0.16526742103609693 ,0.2245421870183922 ,1.6562814318988448  ,0.04235209201876279 ,0.04422511829848071 ,0.05545269535882501,53719928000000.0 ,26892385000000.0,0.022895334797609204,0.205602317067369  ,0.7637517300955268    ,0.19689462881566094,0.008413897672646947 ,0.006673310435504496  ,0.10062823097533144  ,0.005221893802980295  ,0.12329718684656465  ,0.004479706373001323   ,0.015373196525762587 ,0.8738878303619634 ,0.0014272398204300428  ,0.033699393640289316  ,0.8709962523928929    ,1.04875358185268e-12  ,0.018158965389602714
2018,3      ,BVB   ,-0.8698461785875726 ,-0.01548650369454943  ,-0.6051454616672008 ,-0.0038640750005673   ,-12.070556823902754,-0.8374866898643615,-3.0                  ,-0.1890897197399075 ,43980254000000.0  ,2.0                 ,1.0                 ,0.30891611496670823,0.9476216916527855  ,0.07650783462960446 ,0.08284621949003605 ,3364834000.0       ,3364834000000.0  ,920288000000.0  ,781995000.0         ,0.30293218686400386,2.2737476686696717e-11,0.2797555012074282 ,165188000.0          ,0.004111518351805733  ,0.05382957599825653  ,0.0025212905773577387 ,0.032954671760924904 ,26051000.0             ,290659001.0          ,96886333.66666667  ,0.001525661948200663   ,0.019941251188022945  ,2.5107541878121778e-11,1.0                   ,0.0194638036268998
2018,3      ,CTG   ,-0.7210467105092331 ,-0.011064725824471417 ,-0.38547661589264737,-0.003053829680222779 ,-15.770580857861585,-1.032304883189487 ,-0.013601479623749099 ,-0.17059921746123738,1172517257000000.0,0.13766619467909322 ,0.13766619467788221 ,0.24026970823411903,1.791564140034584   ,0.05962822686199492 ,0.06340920534334682 ,0.07841381140439978,69915125000000.0 ,22645268000000.0,0.021540717190133243,0.2200056429783867 ,0.7604301562957722    ,0.2068870965879524 ,0.008419607241863846 ,0.006740657423789523  ,0.10478017452616993  ,0.004868388047955187  ,0.08164569540567938  ,0.003788786191373473   ,0.017741007032812988 ,1.3043439040143834 ,0.001597345360009486   ,0.026788409517969108  ,0.8831306292122343    ,1.2110215443748187e-12,0.01724529316753256
2018,3      ,EIB   ,-0.8407857655388612 ,-0.013486900895716051 ,-0.6137152796123194 ,-0.003951171946007714 ,-8.678741223663417 ,-0.8911869440815465,-0.0206709599285414   ,-0.21451472179228018,146991072000000.0 ,0.12981959052347444 ,0.1298195905150829  ,0.2610451960897359 ,1.2761594524223716  ,0.1033192206394685  ,0.11522408310474846 ,0.1540626558810047 ,15187003000000.0 ,2890734001000.0 ,0.025666374873859768,0.25359277793616525,0.6706311795589871    ,0.22739176976000283,0.008148256309730335 ,0.005865138549433139  ,0.11788294496339151  ,0.002486946962329794  ,0.024070516085365888 ,0.0015292746986826393  ,0.012327120076006528 ,0.5963496672927063 ,0.0011560089853620498  ,0.01118871182154899   ,0.7698829555556757    ,8.391548653171126e-12 ,0.018474731154088972
2018,3      ,HDB   ,-0.7726117602543661 ,-0.013479711236061336 ,-0.5425770770115589 ,-0.005758401148920678 ,-11.496749832430373,-0.8951703628574842,-0.014987228285815281 ,-0.25111745340783875,199380170000000.0 ,0.08098045417158141 ,0.0809804541638871  ,0.38183142445544666,1.562812444789497   ,0.08002080648240996 ,0.08698110462307967 ,0.1319726593780907 ,15954562000000.0 ,4693708000000.0 ,0.03465468875128798 ,0.33676196401104475,0.6063438204511512    ,0.30981400005828064,0.014630350521561501 ,0.009391726084650946  ,0.06526862010984301  ,0.004854655304988455  ,0.060667412869121695 ,0.0012122462012544091  ,0.010924426741103    ,0.7289157496481496 ,0.003288346077746849   ,0.041093638296056015  ,0.7472907119402871    ,7.694302292209595e-12 ,0.02224603872759392
