year,quarter,ticker,(-)combined_ratio,(-)debt/asset,(-)debt/equity,(-)expense_ratio,(-)loss_ratio,(-)lt_debt/asset,(-)lt_debt/equity,(-)st_debt/asset,(-)st_debt/equity,acid_test,asset_,asset_turnover,cash_ratio,cur_ratio,curasset_turnover,equity_,equity_turnover,gross_margin,invst_yield,lib/equity,lib_ratio,liq/reserve,net_margin,oper_leverage,revenue_,roa,roca,roe,rotc
2018,2,VNR,-1.406796550994759,-2.97222292960929e-10,-7.075845838367442e-10,-0.8725590307799761,-0.534237520214783,-1.486111464804645e-10,-3.537922919183721e-10,-1.486111464804645e-10,-3.537922919183721e-10,1.3159208303641168,6728970361126.0,0.022569859975514344,0.019941797381532404,1.3159384875729643,0.029610195933805296,2826517204707.0,0.05373111424090667,0.19826265825155376,0.0193348996087435,1.3806578463135635,0.579948037661735,0.735053985653325,0.46945467980033423,0.05668165069619936,151871918830.0,0.010595526387943465,0.013900645050929724,0.02522432303128002,0.029819558505074804
2018,3,ABI,-0.847610210312488,-9.71398467589037e-10,-2.854984239850035e-09,-0.5059356081115401,-0.3416746022009478,-4.856992337945185e-10,-1.4274921199250175e-09,-4.856992337945185e-10,-1.4274921199250175e-09,1.367662923352458,2058887332779.0,0.12653684020065056,0.2879376941096738,1.3696592784379267,0.14006662746400528,700529261102.0,0.37189752360831996,0.3706069131900782,0.020475553731134657,1.9390454433554594,0.6597534746321184,1.389461687089092,0.10561484355861263,0.36598368270825116,260525097419.0,0.013364168582192876,0.014793114947393392,0.03927789877572816,0.04912964346642686
2018,3,AIC,-0.5676519422288911,-2.0,-2.0,-0.2094543024947238,-0.35819763973416735,-1.0,-1.0,-1.0,-1.0,0.0,1000.0,149254361.661,1.0,1.0,149254361.661,1000.0,149254361.661,0.024295906133961515,10091454.374,1.0,1.0,2.0,0.06590899215624364,133708134.015,149254361661.0,9837204.552,9837204.552,9837204.552,3279067.850666667
2018,3,BIC,-0.7361797271252766,-3.9602964410100775e-10,-9.384905041094785e-10,-0.32845278636636716,-0.40772694075890936,-1.9801482205050388e-10,-4.692452520547392e-10,-1.9801482205050388e-10,-4.692452520547392e-10,1.4884858974204342,5050127003851.0,0.06490403237523622,0.056090071934585914,1.4890036608982673,0.07544613267521333,2131081765071.0,0.15380620862573038,0.14219867369917313,0.019340750326246593,1.3697481188305076,0.5780142235143922,1.2504238265550456,0.1348210391165684,0.13214827744003407,327773606557.0,0.008750429087684745,0.010171726004598747,0.02073631286950068,0.021878476376850645
2018,3,BLI,-0.6335030007496207,-1.1362608095475165e-09,-2.7952584914271916e-09,-0.32471500505526113,-0.30878799569435955,-5.681304047737583e-10,-1.3976292457135958e-09,-5.681304047737583e-10,-1.3976292457135958e-09,1.321605809489078,1760159272585.0,0.11795552672974018,0.1290928168150858,1.3220476000793504,0.1507347441186481,715497334552.0,0.2901765025525903,0.3005726527539945,0.03769715820587598,1.460050076478765,0.593504209706427,1.0704196286283074,0.22221743512782463,0.2511982297523677,207620514126.0,0.02621177460903442,0.033495888222694926,0.06448227813159928,0.08060284604121465
2018,3,BMI,-0.6222381226063862,-3.566644125399058e-10,-8.889921204441475e-10,-0.20809379657166616,-0.41414432603472,-1.783322062699529e-10,-4.4449606022207374e-10,-1.783322062699529e-10,-4.4449606022207374e-10,1.412581056916031,5607512074887.0,0.13635416799996958,0.09234455658265779,1.41394347955239,0.1604775547743281,2249738725469.0,0.3398650851607683,0.03217535245882527,0.01879557296957255,1.49789794415682,0.6009579590317526,1.073680157294965,0.046789494693322956,0.3151187001691538,764607643521.0,0.006379942620047044,0.007508663697510869,0.015902115598575524,0.01944844147178993
2018,3,BVH,-1.12188344173693,-0.004635083117895408,-0.030607287451841967,-0.2891406183171608,-0.8327428234197692,-0.004245158340871828,-0.028032459896133528,-0.00038992477702357975,-0.0025748275557084402,3.0553126094606506,100983739224191.0,0.07154725639433641,0.17218566317494835,3.063972890215626,0.13243136989904242,15292698694599.0,0.4724548378425666,-0.05620737264487892,0.016777712760707157,5.60339559687107,0.848562760578234,43420602204.87,0.013432782473636353,0.46962004142992875,7225109481932.0,0.0009610787317306086,0.0017789217845395097,0.006346383065356334,-0.016741985356728724
2018,3,MIG,-0.7010613973808425,-0.041444274997125656,-0.15635016715238062,-0.2603556251063461,-0.4407057722744964,-2.760221569007364e-10,-1.0413045076113366e-09,-0.0414442747211035,-0.1563501661110761,1.0079251093904247,3622897564559.0,0.11211124442251269,0.03093340006645461,1.0098495043016287,0.15300205068070585,960333881867.0,0.4229441052192841,0.10154163861059483,0.02087644683882415,2.77253956458942,0.7349265705822137,0.9711242533091277,0.012924871640816486,0.3788348976907024,406167554378.0,0.0014490234436531798,0.0019775318658298217,0.005466498271199229,0.005938211701957303
2018,3,PGI,-0.6881089181394857,-3.74657290585135e-10,-1.3754637198800217e-09,-0.23060038893618945,-0.4575085292032962,-1.873286452925675e-10,-6.877318599400109e-10,-1.873286452925675e-10,-6.877318599400109e-10,1.1886720250931762,5338211881254.0,0.10392226738734872,0.04566789013631565,1.190445634698089,0.12090577754589006,1454055073277.0,0.38152549562221255,0.17147251224864593,0.009902930412992348,2.671258385848678,0.7276138329422346,0.8476522894810358,0.05698411355408842,0.3403014842380296,554759082494.0,0.005921918285599018,0.006889708557020353,0.02174089216631602,0.027237520398912817
2018,3,PTI,-0.6620648823354028,-0.04944370219405379,-0.16202504632075646,-0.30686244355828374,-0.3552024387771191,-0.0011805911197398447,-0.0038687501617693677,-0.04826311107431395,-0.15815629615898708,1.20070654039898,6080150590648.0,0.12588319541743911,0.029939307522021428,1.2029579786188438,0.15092424868860996,1855423972562.0,0.4125142265533729,0.17518774027013687,0.009596411846936936,2.27696024227413,0.6948391417449653,0.9944928150333232,0.03155878876896107,0.31749572256015207,765388784970.0,0.003972721173740809,0.004762986484477992,0.01301844933998925,0.011840896052631163
2018,3,PVI,-0.48451237069756314,-9.465073040002952e-11,-2.8880364372140716e-10,-0.14912398728402307,-0.33538838341354005,-4.732536520001476e-11,-1.4440182186070358e-10,-4.732536520001476e-11,-1.4440182186070358e-10,1.2415570709806676,21130317658905.0,0.04869575737818425,0.11161614194479408,1.2432269502635933,0.05856878938189768,6925120383624.0,0.14858323971886456,0.138304342473363,0.029239696683454643,2.0512563664412786,0.6722661487909279,0.9117006194517353,0.2274516308376709,0.1218389284554871,1028956822042.0,0.01107592943054355,0.01332156666110069,0.033795500189200335,0.04155314609105829
2018,3,VNR,-0.9381188925344938,-2.898993583889898e-10,-6.889926733701821e-10,-0.5392345134449091,-0.39888437908958463,-1.449496791944949e-10,-3.4449633668509105e-10,-1.449496791944949e-10,-3.4449633668509105e-10,1.3450696069720607,6898945934597.0,0.042129731680232145,0.015422303628564055,1.3450868405505454,0.05410954891237794,2902788487165.0,0.10012811556410134,0.030177457631020033,0.019766051092576068,1.3766616014571684,0.5792417400159601,0.7913649574965018,0.2703519036192461,0.06979235843871674,290650741101.0,0.01138985315871882,0.014628619552440084,0.027069826648562657,0.03162144267714245
2018,4,ABI,-0.7813656415602312,-9.346893249235607e-10,-2.670775669491979e-09,-0.4840232315820407,-0.2973424099781905,-4.673446624617803e-10,-1.3353878347459894e-09,-4.673446624617803e-10,-1.3353878347459894e-09,1.3917978669605464,2139748413371.0,0.16990314192137032,0.15161353605753822,1.3942863062418929,0.18746298935709294,748846120940.0,0.485480218414764,0.41280110669207964,0.018006739437410376,1.8573940006326661,0.6500307623734821,1.429844563156454,0.13290293691362914,0.4784524107719951,363549978353.0,0.022580626552203262,0.024914381848166054,0.06452174684079229,0.0806672051126317
2018,4,BIC,-0.7236135531519725,-3.896039778254727e-10,-9.396915201679134e-10,-0.34288624461098494,-0.3807273085409875,-1.9480198891273634e-10,-4.698457600839567e-10,-1.9480198891273634e-10,-4.698457600839567e-10,1.556284446295185,5133417813552.0,0.08713745507196262,0.03326876301412336,1.556448599638766,0.0956805978936472,2128358037798.0,0.21016809961015306,0.18064459692033297,0.014432919219254225,1.4119145944368627,0.5853916211185407,1.3426855495938654,-0.0016044221040040867,0.1914677151479701,447312964094.0,-0.00013980525900411986,-0.00015351206618489444,-0.00033719834457106225,0.014128468870704644
2018,4,BLI,-0.8688280094188316,-1.0937333028376294e-09,-2.9996269703239813e-09,-0.500844169890111,-0.36798383952872066,-5.468666514188147e-10,-1.4998134851619906e-09,-5.468666514188147e-10,-1.4998134851619906e-09,1.3012481039437442,1828599343927.0,0.11528228522727481,0.4035083447796866,1.301617145534458,0.13977877703569522,666749572459.0,0.31616834841834546,0.11439005034268891,0.02782863359689559,1.7425579549800834,0.6353768939744203,1.100844145101917,-0.1467133227879239,0.2584110596795244,210805111133.0,-0.01691344712427868,-0.0205074088341392,-0.04638610895682551,-0.056684686145718824
2018,4,BMI,-0.6129005162182164,-3.607039290517972e-10,-8.86701391633551e-10,-0.18439318824959877,-0.4285073279686176,-1.803519645258986e-10,-4.433506958167755e-10,-1.803519645258986e-10,-4.433506958167755e-10,1.4204163877014864,5544713652711.0,0.14389446938759445,0.049075423337580346,1.421693176887051,0.17062942664368363,2255550762490.0,0.35372896156068545,0.039284497772778225,0.008052013775130287,1.4582526560341966,0.5932069888970399,0.9531902340136467,0.0138239914586031,0.34320968575959154,797853628963.0,0.0019891959157543313,0.002358779736508627,0.004889946143275461,0.006125233280273285
2018,4,BVH,-1.049195883633372,-0.005098491815217402,-0.03757945769534227,-0.25226581359644884,-0.7969300700369231,-0.00394321503323178,-0.029064258195470438,-0.0011552767819856219,-0.008515199499871827,2.6490103828948985,113768691848977.0,0.07175348546948598,0.08191591369932966,2.654697216883631,0.11664961072947906,15435261171741.0,0.5288734726700599,-0.02428446712264454,0.013249049372643389,6.370700798847877,0.864327690501789,57567788281.384,0.029056967783165882,0.5053487637557861,8163300177468.0,0.0020849387156167153,0.0033894839808853144,0.01536745945674499,0.007328487207545701
2018,4,MIG,-0.5711285275443438,-0.02193245725264572,-0.08155417023290418,-0.33385735761538476,-0.2372711699289591,-2.7205081671911346e-10,-1.0116002216776135e-09,-0.021932456980594903,-0.08155416922130396,0.9681216941953897,3675783855604.0,0.13472195110466526,0.05912284336235697,0.9694696032724093,0.19327306176696915,988532800380.0,0.5009533044079445,0.2920942843537641,0.006296272471602895,2.718423763167999,0.7310688443029887,0.8249727986977513,0.05694349546919361,0.46151581451988644,495208772866.0,0.007671538812329429,0.011005643717044584,0.028526032219831358,0.03317107823771869
2018,4,PGI,-0.6176270590626882,-3.730905327997013e-10,-1.342486675936187e-09,-0.23063145369472307,-0.3869956053679652,-1.8654526639985064e-10,-6.712433379680935e-10,-1.8654526639985064e-10,-6.712433379680935e-10,1.1802354023980741,5360629188288.0,0.12784433376669904,0.04629271570308089,1.1821134794986576,0.15145409477055055,1489772700057.0,0.460020556908298,0.22138338512440772,0.0028153323650443964,2.5982866299556284,0.7220899547926422,0.8725943494315795,0.052117712271899756,0.4086082799864096,685326067147.0,0.006662954202845539,0.00789344093365259,0.023975219024105765,0.02974893860439679
2018,4,PTI,-0.677818286208608,-0.022079395259879682,-0.07400627568976292,-0.28284139654399215,-0.39497688966461586,-0.001176609863845716,-0.003943790712478734,-0.020902785396033966,-0.07006248497728419,0.8478497900999629,6100723795174.0,0.1800536346088867,0.029175657003260642,0.8500989398673633,0.30249808559101726,1820119858614.0,0.6035083282385934,0.1376447680747128,-0.009839665839337645,2.351825302219179,0.7016550954078904,0.46461645909835936,-0.03130858095474217,0.415633363469298,1098457493066.0,-0.005637223795347896,-0.009470785801380891,-0.01889498935151911,-0.020481446187007396
2018,4,PVI,-0.5126292447275786,-0.0008506946654329034,-0.002397007855715838,-0.16942134462181185,-0.34320790010576685,-5.0443426224835545e-11,-1.4213476802352167e-10,-0.0008506946149894771,-0.0023970077135810697,1.3199200025255555,19824188696914.0,0.054748136458464644,0.025646171846455904,1.320152634938883,0.06459778215038268,7035576262625.0,0.15426417786452315,0.09338141558338668,0.01905726116573135,1.817706461690392,0.6451014278470717,1.0320016641796468,0.1017949628041167,0.12292386893000927,1085337387957.0,0.005573084514384114,0.006575728831226639,0.01570331624772678,0.02134684371009053
2018,4,VNR,-0.8824895793996574,-2.9967370390110764e-10,-6.696982819326453e-10,-0.5648239736111114,-0.31766560578854613,-1.4983685195055382e-10,-3.3484914096632266e-10,-1.4983685195055382e-10,-3.3484914096632266e-10,1.434932401392747,6673925586277.0,0.03393678392230121,0.0173150355356847,1.4459429238958466,0.042509522098370146,2986419487636.0,0.07584050782975803,0.2519858235747475,0.014837358771502879,1.2347582494380147,0.5525243053688359,0.9151882751454784,0.3783606304887068,0.059144024411927634,226491570535.0,0.012840342961600894,0.01608392958291294,0.02869506235905095,0.035198195712891005
2019,1,ABI,-0.7483211246873014,-8.789052509899432e-10,-2.464015404326065e-09,-0.515743181748945,-0.23257794293835637,-4.394526254949716e-10,-1.2320077021630325e-09,-4.394526254949716e-10,-1.2320077021630325e-09,1.433692478185601,2275558142072.0,0.14863165292275732,0.27998359461177946,1.4359617746876736,0.16089864962098063,811683237243.0,0.41668960557423024,0.5078111763530527,0.019759016948977606,1.803505157752504,0.6433036703233057,1.4490757626226574,0.18627967733442088,0.41224225879981446,338219967978.0,0.027687056348132868,0.02997214853494031,0.07762080527497471,0.097046131830274
2019,1,AIC,-0.5462606437609921,-1.0080558786992814e-09,-2.4482679451702124e-09,-0.2078429086412034,-0.3384177351197888,-5.040279393496407e-10,-1.2241339725851062e-09,-5.040279393496407e-10,-1.2241339725851062e-09,1.204627040728735,1984016999713.0,0.09661652112090216,0.0738681452395838,1.2046270415896183,0.13698985896398366,816904050043.0,0.2346527971637672,0.05379583550462091,0.020575734586480893,1.4287026115350583,0.588257535010451,0.5871517798040862,0.0017965434466059836,0.21876292558543833,191688820357.0,0.00017357577785362537,0.0002461082333732228,0.0004215639449723291,0.0005269537051792479
2019,1,BIC,-0.6807575170324192,-3.827554686057048e-10,-9.1335684925511e-10,-0.3190670936373071,-0.36169042339511204,-1.913777343028524e-10,-4.56678424627555e-10,-1.913777343028524e-10,-4.56678424627555e-10,1.4342236860464994,5225268256220.0,0.07021007875974469,0.036621337659126535,1.4343683452278821,0.08429421599379458,2189724642270.0,0.1675400133551423,0.27829698914472806,0.017013736098552813,1.386267275506921,0.5809354592152435,1.2041481636031053,0.15171280993134198,0.14466910015069345,366866495810.0,0.010651768334141698,0.012788512369378046,0.025417966202043202,0.031867116620621035
2019,1,BLI,-0.5495427280529758,-1.0544206155639936e-09,-2.7927668033549894e-09,-0.2700637087729999,-0.27947901927997587,-5.272103077819968e-10,-1.3963834016774947e-09,-5.272103077819968e-10,-1.3963834016774947e-09,1.2398894555724433,1896776267913.0,0.12121187939575456,0.18960536713568904,1.2402789085345773,0.15747857535283963,716135696542.0,0.32104504402890927,0.3586564493735502,0.018420856506057633,1.648626897209498,0.6224458790124175,1.00720766690317,0.2157254944610168,0.27514891604966063,229911816227.0,0.026148492617198288,0.03397214353500782,0.06925760086739537,0.08715832716631337
2019,1,BMI,-0.6420868974056602,-3.5066037711521774e-10,-8.754451211161828e-10,-0.25488352284408783,-0.3872033745615723,-1.7533018855760887e-10,-4.377225605580914e-10,-1.7533018855760887e-10,-4.377225605580914e-10,1.4003104109275073,5703524351549.0,0.1273236185573181,0.10216507787666203,1.4016088206265707,0.15154854534514706,2284552111559.0,0.31787121654819195,0.08931007329518778,0.012450744801206821,1.4965612833654562,0.5994490475106771,1.055651460149621,0.06440521054530404,0.29573608685903313,726193358969.0,0.008200304460574053,0.009760515970788752,0.020472562628078235,0.025608785853809362
2019,1,BVH,-1.077724328512748,-0.006002122837325148,-0.044062675671322965,-0.26720921820441285,-0.8105151103083351,-0.003844488672742488,-0.028223090746443264,-0.0021576341645826594,-0.015839584924879704,2.8448638643993513,116489419062205.0,0.06349328680442985,0.11864704074191108,2.8513477749360794,0.10146215294928111,15867937927225.0,0.46611576930282783,0.0100633083405608,0.013766855302260525,6.34118192272112,0.8637821524480985,60634282289.381,0.05584558585938928,0.4583649969180944,7396296094198.0,0.003545819799731616,0.005666213374007566,0.026030508215016356,0.016709596933725406
2019,1,MIG,-0.5700965432340627,-0.02621700106441256,-0.11354070395200042,-0.2706306659306724,-0.29946587730339025,-2.268166802895094e-10,-9.822986803431233e-10,-0.02621700083759588,-0.11354070296970174,1.1154984753017758,4408846821687.0,0.08959909678940634,0.1684311545001689,1.116570977332567,0.10550043216504668,1018020302797.0,0.3880361639356925,0.21904934999438325,0.011674458582222609,3.330804414778114,0.7690960144522633,1.4993917701735113,0.07496059019706242,0.35242435079267975,395028693106.0,0.006716401176457619,0.007908374661137045,0.029087419866423575,0.032651948619112234
2019,1,PGI,-0.6846088516784362,-3.5708512739538e-10,-1.4055217776610831e-09,-0.23087861208609398,-0.4537302395923422,-1.7854256369769e-10,-7.027608888305416e-10,-1.7854256369769e-10,-7.027608888305416e-10,1.1459910177264045,5600905348784.0,0.10566070479632073,0.033752898952060566,1.147733782561515,0.12431975990746447,1422959097317.0,0.41589080653536353,0.21978843528645178,0.0016335090490190358,2.936097221167178,0.7459412347280721,0.7659849756546041,0.06699563905929513,0.3603753517299879,591795606650.0,0.007078806441285038,0.00832888176269872,0.02786287036272236,0.03403498135908888
2019,1,PTI,-0.6887355099850363,-0.02833871155482915,-0.10305666145755274,-0.3468516122844441,-0.34188389770059224,-0.0015501472355969603,-0.005637271072087748,-0.02678856431923219,-0.09741939038546499,1.1815863316969148,6733386136692.0,0.12918773917729795,0.04145033044943868,1.1841460052863906,0.15085987075705823,1851558985283.0,0.4698046019171489,0.2864856414319114,0.005409796591401515,2.636603635213296,0.7250181487151961,0.8948282059440248,0.04268260543013664,0.3799850169998577,869870932007.0,0.005514069297716014,0.006439092338764926,0.020052484452892084,0.02146876445969793
2019,1,PVI,-0.44682697755318074,-9.154294203193012e-11,-2.777932927263586e-10,-0.13463681255414256,-0.3121901649990382,-4.577147101596506e-11,-1.388966463631793e-10,-4.577147101596506e-11,-1.388966463631793e-10,1.3024630462047437,21847670127342.0,0.04983077421145823,0.03820273503352135,1.3027984860144035,0.05729084079341597,7199597874993.0,0.1512148783952824,0.1466788020237771,0.02316233071284782,2.0345681115368186,0.6704638145381543,0.8544544335515893,0.21929670355035236,0.12106332327676668,1088686317162.0,0.010927724519934697,0.012563692529624174,0.03316092435985282,0.040732302953214665
2019,1,VNR,-0.9053962972818801,-2.837362673586968e-10,-6.536077551017867e-10,-0.5377688444802904,-0.3676274528015897,-1.418681336793484e-10,-3.268038775508933e-10,-1.418681336793484e-10,-3.268038775508933e-10,1.3871131042241656,7048799290334.0,0.03772930784746439,0.018999131515959992,1.397297462544358,0.047748648076747204,3059939213372.0,0.08691228806696842,0.1030432806851026,0.01677957661605734,1.3035749401591366,0.565892134626661,0.8595042650196979,0.28373139850419765,0.06075444286690127,265946318380.0,0.010704989280156469,0.013547790695500252,0.024659745040440637,0.028939867182372892
2019,2,ABI,-0.7573779820285184,-8.424538950388474e-10,-2.5552191958838003e-09,-0.533276801433507,-0.2241011805950114,-4.212269475194237e-10,-1.2776095979419002e-09,-4.212269475194237e-10,-1.2776095979419002e-09,1.374582606072251,2374017156046.0,0.1683479839432365,0.04900456879460299,1.3763259423860206,0.18248069626241747,782711715387.0,0.5106107321638768,0.5080191265245407,0.01622173981790158,2.033067104243103,0.6703007333398421,1.475523227275463,0.17797311348400163,0.5020266846277057,399661002067.0,0.029961414851132514,0.03247665766455086,0.0908749817815508,0.11361038011014314
2019,2,AIC,-0.6251759422926773,-1.0029652631200333e-09,-2.440577038913664e-09,-0.23509148677169028,-0.390084455520987,-5.014826315600167e-10,-1.220288519456832e-09,-5.014826315600167e-10,-1.220288519456832e-09,1.2118411772745237,1994087007339.0,0.11322865494334745,0.10534707346404361,1.2118411781263252,0.15870590366384096,819478331604.0,0.27552624758125804,0.05701143269167322,0.03094585900380777,1.4333614818538132,0.5890458497608141,0.6621317185447905,0.012711556289447656,0.25825450964976676,225787789681.0,0.0014393124208908067,0.0020173990278905714,0.003502367405349453,0.004417954845831849
2019,2,BIC,-0.7220281781018496,-3.637100291237088e-10,-9.330842382227794e-10,-0.37120270977039416,-0.3508254683314554,-1.818550145618544e-10,-4.665421191113897e-10,-1.818550145618544e-10,-4.665421191113897e-10,1.2675734196451565,5498886035171.0,0.07654737596428662,0.025252309881754254,1.2676884679864946,0.09899423454095685,2143429197571.0,0.19637937991887278,0.25362638772520485,0.018504336320166348,1.5654619436007062,0.610206652063422,1.0178421600472705,0.1581838289620537,0.1691069635655616,420925296719.0,0.012108557027028736,0.015659287064856146,0.03106404224476113,0.03654559261657817
2019,2,BLI,-0.6494288618018531,-1.0483850725636247e-09,-2.845582663482759e-09,-0.3668860991245503,-0.2825427626773029,-5.241925362818124e-10,-1.4227913317413795e-09,-5.241925362818124e-10,-1.4227913317413795e-09,1.3559782223059995,1907695991044.0,0.10464082597707561,0.25865042802599153,1.356343167615759,0.12251184875777453,702843753466.0,0.28402170927973786,0.2586689100089723,0.022943662040170024,1.7142533196551837,0.6315745502608286,1.2048227481749008,0.09812386370394911,0.21329431772527235,199622884216.0,0.010267762146043226,0.012021335949626696,0.02786930749032766,0.03483663283707505
