ticker,trading_date,close
CTD   ,2015-05-04  ,76500.0
CTD   ,2015-05-05  ,76000.0
CTD   ,2015-05-06  ,75500.0
CTD   ,2015-05-07  ,75000.0
CTD   ,2015-05-08  ,74000.0
CTD   ,2015-05-11  ,74000.0
CTD   ,2015-05-12  ,74000.0
CTD   ,2015-05-13  ,74000.0
CTD   ,2015-05-14  ,74000.0
CTD   ,2015-05-15  ,74500.0
CTD   ,2015-05-18  ,74000.0
CTD   ,2015-05-19  ,74000.0
CTD   ,2015-05-20  ,75500.0
CTD   ,2015-05-21  ,76000.0
CTD   ,2015-05-22  ,75500.0
CTD   ,2015-05-25  ,77500.0
CTD   ,2015-05-26  ,79500.0
CTD   ,2015-05-27  ,77500.0
CTD   ,2015-05-28  ,77500.0
CTD   ,2015-05-29  ,79000.0
CTD   ,2015-06-01  ,78500.0
CTD   ,2015-06-02  ,78500.0
CTD   ,2015-06-03  ,74500.0
CTD   ,2015-06-04  ,74500.0
CTD   ,2015-06-05  ,74000.0
CTD   ,2015-06-08  ,74500.0
CTD   ,2015-06-09  ,74000.0
CTD   ,2015-06-10  ,73000.0
CTD   ,2015-06-11  ,75500.0
CTD   ,2015-06-12  ,75000.0
CTD   ,2015-06-15  ,74000.0
CTD   ,2015-06-16  ,73500.0
CTD   ,2015-06-17  ,73500.0
CTD   ,2015-06-18  ,74000.0
CTD   ,2015-06-19  ,74000.0
CTD   ,2015-06-22  ,74000.0
CTD   ,2015-06-23  ,74500.0
CTD   ,2015-06-24  ,74500.0
CTD   ,2015-06-25  ,74500.0
CTD   ,2015-06-26  ,75000.0
CTD   ,2015-06-29  ,76000.0
CTD   ,2015-06-30  ,76500.0
CTD   ,2015-07-01  ,77500.0
CTD   ,2015-07-02  ,77500.0
CTD   ,2015-07-03  ,78000.0
CTD   ,2015-07-06  ,77500.0
CTD   ,2015-07-07  ,77000.0
CTD   ,2015-07-08  ,77500.0
CTD   ,2015-07-09  ,77000.0
CTD   ,2015-07-10  ,76000.0
CTD   ,2015-07-13  ,78000.0
CTD   ,2015-07-14  ,78000.0
CTD   ,2015-07-15  ,78000.0
CTD   ,2015-07-16  ,80000.0
CTD   ,2015-07-17  ,85500.0
CTD   ,2015-07-20  ,89000.0
CTD   ,2015-07-21  ,84000.0
CTD   ,2015-07-22  ,87000.0
CTD   ,2015-07-23  ,88500.0
CTD   ,2015-07-24  ,89500.0
CTD   ,2015-07-27  ,89000.0
CTD   ,2015-07-28  ,89000.0
CTD   ,2015-07-29  ,89000.0
CTD   ,2015-07-30  ,88000.0
CTD   ,2015-07-31  ,86500.0
CTD   ,2015-08-03  ,84000.0
CTD   ,2015-08-04  ,88000.0
CTD   ,2015-08-05  ,88000.0
CTD   ,2015-08-06  ,90000.0
CTD   ,2015-08-07  ,91500.0
CTD   ,2015-08-10  ,90000.0
CTD   ,2015-08-11  ,90500.0
CTD   ,2015-08-12  ,88500.0
CTD   ,2015-08-13  ,89000.0
CTD   ,2015-08-14  ,91500.0
CTD   ,2015-08-17  ,93000.0
CTD   ,2015-08-18  ,95500.0
CTD   ,2015-08-19  ,95500.0
CTD   ,2015-08-20  ,95000.0
CTD   ,2015-08-21  ,94500.0
CTD   ,2015-08-24  ,91500.0
CTD   ,2015-08-25  ,95000.0
CTD   ,2015-08-26  ,99500.0
CTD   ,2015-08-27  ,97500.0
CTD   ,2015-08-28  ,97500.0
CTD   ,2015-08-31  ,96000.0
CTD   ,2015-09-01  ,97000.0
CTD   ,2015-09-03  ,95000.0
CTD   ,2015-09-04  ,94000.0
CTD   ,2015-09-07  ,90500.0
CTD   ,2015-09-08  ,92500.0
CTD   ,2015-09-09  ,94000.0
CTD   ,2015-09-10  ,94000.0
CTD   ,2015-09-11  ,92500.0
CTD   ,2015-09-14  ,92500.0
CTD   ,2015-09-15  ,92500.0
CTD   ,2015-09-16  ,92000.0
CTD   ,2015-09-17  ,92500.0
CTD   ,2015-09-18  ,94000.0
CTD   ,2015-09-21  ,93500.0
CTD   ,2015-09-22  ,93500.0
CTD   ,2015-09-23  ,95000.0
CTD   ,2015-09-24  ,96000.0
CTD   ,2015-09-25  ,95000.0
CTD   ,2015-09-28  ,98000.0
CTD   ,2015-09-29  ,97000.0
CTD   ,2015-09-30  ,99000.0
CTD   ,2015-10-01  ,99000.0
CTD   ,2015-10-02  ,106000.0
CTD   ,2015-10-05  ,108000.0
CTD   ,2015-10-06  ,115000.0
CTD   ,2015-10-07  ,111000.0
CTD   ,2015-10-08  ,112000.0
CTD   ,2015-10-09  ,110000.0
CTD   ,2015-10-12  ,110000.0
CTD   ,2015-10-13  ,113000.0
CTD   ,2015-10-14  ,117000.0
CTD   ,2015-10-15  ,118000.0
CTD   ,2015-10-16  ,117000.0
CTD   ,2015-10-19  ,120000.0
CTD   ,2015-10-20  ,122000.0
CTD   ,2015-10-21  ,124000.0
CTD   ,2015-10-22  ,125000.0
CTD   ,2015-10-23  ,127000.0
CTD   ,2015-10-26  ,132000.0
CTD   ,2015-10-27  ,129000.0
CTD   ,2015-10-28  ,129000.0
CTD   ,2015-10-29  ,124000.0
CTD   ,2015-10-30  ,125000.0
CTD   ,2015-11-02  ,123000.0
CTD   ,2015-11-03  ,124000.0
CTD   ,2015-11-04  ,125000.0
CTD   ,2015-11-05  ,124000.0
CTD   ,2015-11-06  ,123000.0
CTD   ,2015-11-09  ,123000.0
CTD   ,2015-11-10  ,124000.0
CTD   ,2015-11-11  ,124000.0
CTD   ,2015-11-12  ,132000.0
CTD   ,2015-11-13  ,140000.0
CTD   ,2015-11-16  ,143000.0
CTD   ,2015-11-17  ,141000.0
CTD   ,2015-11-18  ,141000.0
CTD   ,2015-11-19  ,150000.0
CTD   ,2015-11-20  ,154000.0
CTD   ,2015-11-23  ,159000.0
CTD   ,2015-11-24  ,155000.0
CTD   ,2015-11-25  ,155000.0
CTD   ,2015-11-26  ,150000.0
CTD   ,2015-11-27  ,148000.0
CTD   ,2015-11-30  ,148000.0
CTD   ,2015-12-01  ,149000.0
CTD   ,2015-12-02  ,150000.0
CTD   ,2015-12-03  ,147000.0
CTD   ,2015-12-04  ,146000.0
CTD   ,2015-12-07  ,143000.0
CTD   ,2015-12-08  ,150000.0
CTD   ,2015-12-09  ,146000.0
CTD   ,2015-12-10  ,144000.0
CTD   ,2015-12-11  ,145000.0
CTD   ,2015-12-14  ,151000.0
CTD   ,2015-12-15  ,150000.0
CTD   ,2015-12-16  ,155000.0
CTD   ,2015-12-17  ,158000.0
CTD   ,2015-12-18  ,157000.0
CTD   ,2015-12-21  ,157000.0
CTD   ,2015-12-22  ,153000.0
CTD   ,2015-12-23  ,151000.0
CTD   ,2015-12-24  ,151000.0
CTD   ,2015-12-25  ,150000.0
CTD   ,2015-12-28  ,151000.0
CTD   ,2015-12-29  ,151000.0
CTD   ,2015-12-30  ,153000.0
CTD   ,2015-12-31  ,153000.0
CTD   ,2016-01-04  ,152000.0
CTD   ,2016-01-05  ,151000.0
CTD   ,2016-01-06  ,155000.0
CTD   ,2016-01-07  ,154000.0
CTD   ,2016-01-08  ,154000.0
CTD   ,2016-01-11  ,149000.0
CTD   ,2016-01-12  ,151000.0
CTD   ,2016-01-13  ,151000.0
CTD   ,2016-01-14  ,148000.0
CTD   ,2016-01-15  ,145000.0
CTD   ,2016-01-18  ,142000.0
CTD   ,2016-01-19  ,142000.0
CTD   ,2016-01-20  ,142000.0
CTD   ,2016-01-21  ,142000.0
CTD   ,2016-01-22  ,142000.0
CTD   ,2016-01-25  ,143000.0
CTD   ,2016-01-26  ,140000.0
CTD   ,2016-01-27  ,139000.0
CTD   ,2016-01-28  ,137000.0
CTD   ,2016-01-29  ,137000.0
CTD   ,2016-02-01  ,137000.0
CTD   ,2016-02-02  ,136000.0
CTD   ,2016-02-03  ,135000.0
CTD   ,2016-02-04  ,140000.0
CTD   ,2016-02-05  ,141000.0
CTD   ,2016-02-15  ,146000.0
CTD   ,2016-02-16  ,146000.0
CTD   ,2016-02-17  ,146000.0
CTD   ,2016-02-18  ,147000.0
CTD   ,2016-02-19  ,147000.0
CTD   ,2016-02-22  ,152000.0
CTD   ,2016-02-23  ,156000.0
CTD   ,2016-02-24  ,154000.0
CTD   ,2016-02-25  ,153000.0
CTD   ,2016-02-26  ,154000.0
CTD   ,2016-02-29  ,153000.0
CTD   ,2016-03-01  ,163000.0
CTD   ,2016-03-02  ,169000.0
CTD   ,2016-03-03  ,167000.0
CTD   ,2016-03-04  ,167000.0
CTD   ,2016-03-07  ,168000.0
CTD   ,2016-03-08  ,174000.0
CTD   ,2016-03-09  ,171000.0
CTD   ,2016-03-10  ,173000.0
CTD   ,2016-03-11  ,174000.0
CTD   ,2016-03-14  ,170000.0
CTD   ,2016-03-15  ,167000.0
CTD   ,2016-03-16  ,170000.0
CTD   ,2016-03-17  ,175000.0
CTD   ,2016-03-18  ,174000.0
CTD   ,2016-03-21  ,174000.0
CTD   ,2016-03-22  ,171000.0
CTD   ,2016-03-23  ,175000.0
CTD   ,2016-03-24  ,183000.0
CTD   ,2016-03-25  ,185000.0
CTD   ,2016-03-28  ,193000.0
CTD   ,2016-03-29  ,188000.0
CTD   ,2016-03-30  ,191000.0
CTD   ,2016-03-31  ,188000.0
CTD   ,2016-04-01  ,187000.0
CTD   ,2016-04-04  ,183000.0
CTD   ,2016-04-05  ,180000.0
CTD   ,2016-04-06  ,178000.0
CTD   ,2016-04-07  ,178000.0
CTD   ,2016-04-08  ,177000.0
CTD   ,2016-04-11  ,179000.0
CTD   ,2016-04-12  ,181000.0
CTD   ,2016-04-13  ,176000.0
CTD   ,2016-04-14  ,172000.0
CTD   ,2016-04-15  ,167000.0
CTD   ,2016-04-19  ,167000.0
CTD   ,2016-04-20  ,170000.0
CTD   ,2016-04-21  ,170000.0
CTD   ,2016-04-22  ,170000.0
CTD   ,2016-04-25  ,170000.0
CTD   ,2016-04-26  ,173000.0
CTD   ,2016-04-27  ,176000.0
CTD   ,2016-04-28  ,174000.0
CTD   ,2016-04-29  ,174000.0
CTD   ,2016-05-04  ,174000.0
CTD   ,2016-05-05  ,172000.0
CTD   ,2016-05-06  ,175000.0
CTD   ,2016-05-09  ,172000.0
CTD   ,2016-05-10  ,169000.0
CTD   ,2016-05-11  ,179000.0
CTD   ,2016-05-12  ,177000.0
CTD   ,2016-05-13  ,176000.0
CTD   ,2016-05-16  ,174000.0
CTD   ,2016-05-17  ,176000.0
CTD   ,2016-05-18  ,174000.0
CTD   ,2016-05-19  ,172000.0
CTD   ,2016-05-20  ,172000.0
CTD   ,2016-05-23  ,173000.0
CTD   ,2016-05-24  ,175000.0
CTD   ,2016-05-25  ,177000.0
CTD   ,2016-05-26  ,175000.0
CTD   ,2016-05-27  ,175000.0
CTD   ,2016-05-30  ,173000.0
CTD   ,2016-05-31  ,176000.0
CTD   ,2016-06-01  ,178000.0
CTD   ,2016-06-02  ,177000.0
CTD   ,2016-06-03  ,179000.0
CTD   ,2016-06-06  ,178000.0
CTD   ,2016-06-07  ,180000.0
CTD   ,2016-06-08  ,189000.0
CTD   ,2016-06-09  ,186000.0
CTD   ,2016-06-10  ,187000.0
CTD   ,2016-06-13  ,182000.0
CTD   ,2016-06-14  ,184000.0
CTD   ,2016-06-15  ,192000.0
CTD   ,2016-06-16  ,196000.0
CTD   ,2016-06-17  ,195000.0
CTD   ,2016-06-20  ,200000.0
CTD   ,2016-06-21  ,197000.0
CTD   ,2016-06-22  ,198000.0
CTD   ,2016-06-23  ,200000.0
CTD   ,2016-06-24  ,195000.0
CTD   ,2016-06-27  ,189000.0
CTD   ,2016-06-28  ,193000.0
CTD   ,2016-06-29  ,195000.0
CTD   ,2016-06-30  ,193000.0
CTD   ,2016-07-01  ,196000.0
CTD   ,2016-07-04  ,195000.0
CTD   ,2016-07-05  ,201000.0
CTD   ,2016-07-06  ,204000.0
CTD   ,2016-07-07  ,210000.0
CTD   ,2016-07-08  ,210000.0
CTD   ,2016-07-11  ,206000.0
CTD   ,2016-07-12  ,208000.0
CTD   ,2016-07-13  ,212000.0
CTD   ,2016-07-14  ,215000.0
CTD   ,2016-07-15  ,213000.0
CTD   ,2016-07-18  ,218000.0
CTD   ,2016-07-19  ,217000.0
CTD   ,2016-07-20  ,220000.0
CTD   ,2016-07-21  ,225000.0
CTD   ,2016-07-22  ,224000.0
CTD   ,2016-07-25  ,222000.0
CTD   ,2016-07-26  ,222000.0
CTD   ,2016-07-27  ,225000.0
CTD   ,2016-07-28  ,225000.0
CTD   ,2016-07-29  ,222000.0
CTD   ,2016-08-01  ,222000.0
CTD   ,2016-08-02  ,216000.0
CTD   ,2016-08-03  ,212000.0
CTD   ,2016-08-04  ,209000.0
CTD   ,2016-08-05  ,206000.0
CTD   ,2016-08-08  ,203000.0
CTD   ,2016-08-09  ,206000.0
CTD   ,2016-08-10  ,212000.0
CTD   ,2016-08-11  ,215000.0
CTD   ,2016-08-12  ,213000.0
CTD   ,2016-08-15  ,215000.0
CTD   ,2016-08-16  ,216000.0
CTD   ,2016-08-17  ,222000.0
CTD   ,2016-08-18  ,228000.0
CTD   ,2016-08-19  ,224000.0
CTD   ,2016-08-22  ,221000.0
CTD   ,2016-08-23  ,220000.0
CTD   ,2016-08-24  ,224000.0
CTD   ,2016-08-25  ,227000.0
CTD   ,2016-08-26  ,227000.0
CTD   ,2016-08-29  ,227000.0
CTD   ,2016-08-30  ,237000.0
CTD   ,2016-08-31  ,243000.0
CTD   ,2016-09-01  ,248000.0
CTD   ,2016-09-05  ,254000.0
CTD   ,2016-09-06  ,257000.0
CTD   ,2016-09-07  ,258000.0
CTD   ,2016-09-08  ,265000.0
CTD   ,2016-09-09  ,266000.0
CTD   ,2016-09-12  ,258000.0
CTD   ,2016-09-13  ,251000.0
CTD   ,2016-09-14  ,255000.0
CTD   ,2016-09-15  ,257399.99999999997
CTD   ,2016-09-16  ,260700.0
CTD   ,2016-09-19  ,255000.0
CTD   ,2016-09-20  ,257000.0
CTD   ,2016-09-21  ,249000.0
CTD   ,2016-09-22  ,248900.0
CTD   ,2016-09-23  ,242000.0
CTD   ,2016-09-26  ,246500.0
CTD   ,2016-09-27  ,252000.0
CTD   ,2016-09-28  ,258500.0
CTD   ,2016-09-29  ,260000.0
CTD   ,2016-09-30  ,259600.00000000003
CTD   ,2016-10-03  ,269700.0
CTD   ,2016-10-04  ,262000.0
CTD   ,2016-10-05  ,259500.0
CTD   ,2016-10-06  ,253000.0
CTD   ,2016-10-07  ,249000.0
CTD   ,2016-10-10  ,243900.0
CTD   ,2016-10-11  ,250000.0
CTD   ,2016-10-12  ,250000.0
CTD   ,2016-10-13  ,254000.0
CTD   ,2016-10-14  ,255100.0
CTD   ,2016-10-17  ,191900.0
CTD   ,2016-10-18  ,187000.0
CTD   ,2016-10-19  ,188000.0
CTD   ,2016-10-20  ,182500.0
CTD   ,2016-10-21  ,176000.0
CTD   ,2016-10-24  ,170000.0
CTD   ,2016-10-25  ,176000.0
CTD   ,2016-10-26  ,177000.0
CTD   ,2016-10-27  ,179400.0
CTD   ,2016-10-28  ,186000.0
CTD   ,2016-10-31  ,195000.0
CTD   ,2016-11-01  ,190000.0
CTD   ,2016-11-02  ,185000.0
CTD   ,2016-11-03  ,180200.0
CTD   ,2016-11-04  ,179500.0
CTD   ,2016-11-07  ,182500.0
CTD   ,2016-11-08  ,182300.0
CTD   ,2016-11-09  ,179000.0
CTD   ,2016-11-10  ,180900.0
CTD   ,2016-11-11  ,180300.0
CTD   ,2016-11-14  ,180000.0
CTD   ,2016-11-15  ,178200.0
CTD   ,2016-11-16  ,175500.0
CTD   ,2016-11-17  ,175800.0
CTD   ,2016-11-18  ,173800.0
CTD   ,2016-11-21  ,173800.0
CTD   ,2016-11-22  ,172100.0
CTD   ,2016-11-23  ,173000.0
CTD   ,2016-11-24  ,170500.0
CTD   ,2016-11-25  ,168800.0
CTD   ,2016-11-28  ,167500.0
CTD   ,2016-11-29  ,165100.0
CTD   ,2016-11-30  ,172000.0
CTD   ,2016-12-01  ,171500.0
CTD   ,2016-12-02  ,168900.0
CTD   ,2016-12-05  ,167200.0
CTD   ,2016-12-06  ,168000.0
CTD   ,2016-12-07  ,171500.0
CTD   ,2016-12-08  ,171900.0
CTD   ,2016-12-09  ,177500.0
CTD   ,2016-12-12  ,178000.0
CTD   ,2016-12-13  ,175500.0
CTD   ,2016-12-14  ,178000.0
CTD   ,2016-12-15  ,177400.0
CTD   ,2016-12-16  ,183500.0
CTD   ,2016-12-19  ,183000.0
CTD   ,2016-12-20  ,181600.0
CTD   ,2016-12-21  ,181600.0
CTD   ,2016-12-22  ,182000.0
CTD   ,2016-12-23  ,182400.0
CTD   ,2016-12-26  ,184300.0
CTD   ,2016-12-27  ,181000.0
CTD   ,2016-12-28  ,178800.0
CTD   ,2016-12-29  ,179900.0
CTD   ,2016-12-30  ,182500.0
CTD   ,2017-01-03  ,182200.0
CTD   ,2017-01-04  ,182300.0
CTD   ,2017-01-05  ,181500.0
CTD   ,2017-01-06  ,178200.0
CTD   ,2017-01-09  ,174800.0
CTD   ,2017-01-10  ,176000.0
CTD   ,2017-01-11  ,179000.0
CTD   ,2017-01-12  ,179000.0
CTD   ,2017-01-13  ,179000.0
CTD   ,2017-01-16  ,178000.0
CTD   ,2017-01-17  ,179400.0
CTD   ,2017-01-18  ,179400.0
CTD   ,2017-01-19  ,183100.0
CTD   ,2017-01-20  ,186900.0
CTD   ,2017-01-23  ,187000.0
CTD   ,2017-01-24  ,189800.0
CTD   ,2017-01-25  ,193500.0
CTD   ,2017-02-02  ,193600.0
CTD   ,2017-02-03  ,189500.0
CTD   ,2017-02-06  ,191000.0
CTD   ,2017-02-07  ,190000.0
CTD   ,2017-02-08  ,190900.0
CTD   ,2017-02-09  ,195800.0
CTD   ,2017-02-10  ,198600.0
CTD   ,2017-02-13  ,199700.0
CTD   ,2017-02-14  ,197300.0
CTD   ,2017-02-15  ,200000.0
CTD   ,2017-02-16  ,201100.0
CTD   ,2017-02-17  ,206000.0
CTD   ,2017-02-20  ,209500.0
CTD   ,2017-02-21  ,208000.0
CTD   ,2017-02-22  ,209000.0
CTD   ,2017-02-23  ,204000.0
CTD   ,2017-02-24  ,203000.0
CTD   ,2017-02-27  ,205500.0
CTD   ,2017-02-28  ,201000.0
CTD   ,2017-03-01  ,201900.0
CTD   ,2017-03-02  ,202300.0
CTD   ,2017-03-03  ,202600.0
CTD   ,2017-03-06  ,196000.0
CTD   ,2017-03-07  ,197200.0
CTD   ,2017-03-08  ,195800.0
CTD   ,2017-03-09  ,192500.0
CTD   ,2017-03-10  ,194000.0
CTD   ,2017-03-13  ,199900.0
CTD   ,2017-03-14  ,200000.0
CTD   ,2017-03-15  ,197000.0
CTD   ,2017-03-16  ,198500.0
CTD   ,2017-03-17  ,200000.0
CTD   ,2017-03-20  ,203500.0
CTD   ,2017-03-21  ,205000.0
CTD   ,2017-03-22  ,202900.0
CTD   ,2017-03-23  ,203500.0
CTD   ,2017-03-24  ,206000.0
CTD   ,2017-03-27  ,215000.0
CTD   ,2017-03-28  ,212000.0
CTD   ,2017-03-29  ,212000.0
CTD   ,2017-03-30  ,208000.0
CTD   ,2017-03-31  ,209400.0
CTD   ,2017-04-03  ,205500.0
CTD   ,2017-04-04  ,204000.0
CTD   ,2017-04-05  ,199800.0
CTD   ,2017-04-07  ,203000.0
CTD   ,2017-04-10  ,205700.0
CTD   ,2017-04-11  ,205000.0
CTD   ,2017-04-12  ,201900.0
CTD   ,2017-04-13  ,202000.0
CTD   ,2017-04-14  ,199000.0
CTD   ,2017-04-17  ,199000.0
CTD   ,2017-04-18  ,201000.0
CTD   ,2017-04-19  ,202500.0
CTD   ,2017-04-20  ,204300.0
CTD   ,2017-04-21  ,204400.0
CTD   ,2017-04-24  ,202200.0
CTD   ,2017-04-25  ,203700.0
CTD   ,2017-04-26  ,204000.0
CTD   ,2017-04-27  ,205000.0
CTD   ,2017-04-28  ,204000.0
CTD   ,2017-05-03  ,202200.0
CTD   ,2017-05-04  ,199800.0
CTD   ,2017-05-05  ,200500.0
CTD   ,2017-05-08  ,201500.0
CTD   ,2017-05-09  ,203500.0
CTD   ,2017-05-10  ,202500.0
CTD   ,2017-05-11  ,201500.0
CTD   ,2017-05-12  ,201000.0
CTD   ,2017-05-15  ,203000.0
CTD   ,2017-05-16  ,201000.0
CTD   ,2017-05-17  ,203400.0
CTD   ,2017-05-18  ,202500.0
CTD   ,2017-05-19  ,202000.0
CTD   ,2017-05-22  ,200700.0
CTD   ,2017-05-23  ,200000.0
CTD   ,2017-05-24  ,201000.0
CTD   ,2017-05-25  ,210000.0
CTD   ,2017-05-26  ,213000.0
CTD   ,2017-05-29  ,213000.0
CTD   ,2017-05-30  ,208000.0
CTD   ,2017-05-31  ,214000.0
CTD   ,2017-06-01  ,213500.0
CTD   ,2017-06-02  ,213000.0
CTD   ,2017-06-05  ,209300.0
CTD   ,2017-06-06  ,211100.0
CTD   ,2017-06-07  ,212000.0
CTD   ,2017-06-08  ,211600.0
CTD   ,2017-06-09  ,209300.0
CTD   ,2017-06-12  ,209600.0
CTD   ,2017-06-13  ,210300.0
CTD   ,2017-06-14  ,217300.0
CTD   ,2017-06-15  ,216000.0
CTD   ,2017-06-16  ,217000.0
CTD   ,2017-06-19  ,217000.0
CTD   ,2017-06-20  ,216200.0
CTD   ,2017-06-21  ,215000.0
CTD   ,2017-06-22  ,215200.0
CTD   ,2017-06-23  ,218500.0
CTD   ,2017-06-26  ,218000.0
CTD   ,2017-06-27  ,218500.0
CTD   ,2017-06-28  ,218700.0
CTD   ,2017-06-29  ,218800.0
CTD   ,2017-06-30  ,216500.0
CTD   ,2017-07-03  ,211500.0
CTD   ,2017-07-04  ,213500.0
CTD   ,2017-07-05  ,216000.0
CTD   ,2017-07-06  ,217500.0
CTD   ,2017-07-07  ,215000.0
CTD   ,2017-07-10  ,214000.0
CTD   ,2017-07-11  ,213500.0
CTD   ,2017-07-12  ,213000.0
CTD   ,2017-07-13  ,215000.0
CTD   ,2017-07-14  ,214900.0
CTD   ,2017-07-17  ,213900.0
CTD   ,2017-07-18  ,210000.0
CTD   ,2017-07-19  ,208500.0
CTD   ,2017-07-20  ,202000.0
CTD   ,2017-07-21  ,195000.0
CTD   ,2017-07-24  ,197500.0
CTD   ,2017-07-25  ,196000.0
CTD   ,2017-07-26  ,197900.0
CTD   ,2017-07-27  ,199000.0
CTD   ,2017-07-28  ,204000.0
CTD   ,2017-07-31  ,208300.0
CTD   ,2017-08-01  ,209900.0
CTD   ,2017-08-02  ,209800.0
CTD   ,2017-08-03  ,208800.0
CTD   ,2017-08-04  ,209000.0
CTD   ,2017-08-07  ,211000.0
CTD   ,2017-08-08  ,211700.0
CTD   ,2017-08-09  ,208900.0
CTD   ,2017-08-10  ,210000.0
CTD   ,2017-08-11  ,208300.0
CTD   ,2017-08-14  ,208800.0
CTD   ,2017-08-15  ,208600.0
CTD   ,2017-08-16  ,211800.0
CTD   ,2017-08-17  ,210000.0
CTD   ,2017-08-18  ,209000.0
CTD   ,2017-08-21  ,209400.0
CTD   ,2017-08-22  ,210000.0
CTD   ,2017-08-23  ,211000.0
CTD   ,2017-08-24  ,214000.0
CTD   ,2017-08-25  ,215000.0
CTD   ,2017-08-28  ,214900.0
CTD   ,2017-08-29  ,213500.0
CTD   ,2017-08-30  ,208900.0
CTD   ,2017-08-31  ,209000.0
CTD   ,2017-09-01  ,208100.0
CTD   ,2017-09-05  ,209000.0
CTD   ,2017-09-06  ,208200.0
CTD   ,2017-09-07  ,208300.0
CTD   ,2017-09-08  ,209400.0
CTD   ,2017-09-11  ,208700.0
CTD   ,2017-09-12  ,209000.0
CTD   ,2017-09-13  ,211000.0
CTD   ,2017-09-14  ,213000.0
CTD   ,2017-09-15  ,213100.0
CTD   ,2017-09-18  ,211000.0
CTD   ,2017-09-19  ,210000.0
CTD   ,2017-09-20  ,209900.0
CTD   ,2017-09-21  ,209700.0
CTD   ,2017-09-22  ,210000.0
CTD   ,2017-09-25  ,208700.0
CTD   ,2017-09-26  ,209100.0
CTD   ,2017-09-27  ,209800.0
CTD   ,2017-09-28  ,208100.0
CTD   ,2017-09-29  ,208000.0
CTD   ,2017-10-02  ,207000.0
CTD   ,2017-10-03  ,204500.0
CTD   ,2017-10-04  ,208000.0
CTD   ,2017-10-05  ,206000.0
CTD   ,2017-10-06  ,203100.0
CTD   ,2017-10-09  ,203000.0
CTD   ,2017-10-10  ,203000.0
CTD   ,2017-10-11  ,207000.0
CTD   ,2017-10-12  ,207000.0
CTD   ,2017-10-13  ,207000.0
CTD   ,2017-10-16  ,210900.0
CTD   ,2017-10-17  ,212400.0
CTD   ,2017-10-18  ,213000.0
CTD   ,2017-10-19  ,213000.0
