Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
DHP,6500,8740,9300,9630,A,9630
CMG,26050,35950,38850,40300,B,38850
DHT,28900,33800,34900,35500,B,34900
CMV,3220,6030,6900,7360,A,7360
DIH,5990,14800,18000,19900,C,14800
CMX,4280,7850,9010,9740,B,9010
DL1,1120,3340,4220,4710,B,4220
CNG,8830,14600,16350,17450,A,17450
DNC,10900,22700,26050,28000,A,28000
COM,7500,15500,18100,19650,A,19650
DNM,13950,22650,25200,26500,C,22650
DNP,6280,10100,11200,11850,C,10100
CRC,2050,4390,5130,5540,D,2050
DP3,48100,67500,73400,76500,A,76500
CRE,9540,17500,19900,21200,A,21200
DPC,2710,6660,8250,9190,A,9190
CSM,8480,11850,12750,13250,C,11850
DS3,3940,5570,6130,6480,A,6480
CSV,10300,18100,20400,21700,A,21700
DST,1190,3420,4280,4770,B,4280
CTD,51000,71000,76900,80000,A,80000
DTD,16100,27900,31200,33050,A,33050
CTF,13300,15900,16500,16850,B,16500
DTK,5090,8530,9430,9920,Not enough data,5090
CTI,6710,12500,14250,15200,C,12500
DVG,4340,8740,10150,10950,B,10150
CVT,17050,25350,27600,28800,B,27600
DXP,6680,10750,11900,12600,A,12600
D2D,31050,41900,45350,47200,A,47200
DZM,1560,3130,3790,4150,D,1560
DAG,3720,6400,7240,7720,D,3720
EBS,6130,7950,8380,8630,B,8380
DAH,2920,5600,6400,6830,C,5600
ECI,11450,17950,20100,21150,A,21150
DAT,4340,9310,10950,11850,B,10950
EID,12250,16600,17700,18350,A,18350
DBC,27600,42500,46300,48400,B,46300
FID,2470,4090,4750,5110,A,5110
DBD,29050,37350,39400,40450,A,40450
GDW,1600,5130,6570,7400,A,7400
DBT,5300,8240,9110,9630,C,8240
GIC,9340,13300,14450,15050,A,15050
DC4,16700,22950,24800,25900,B,24800
GKM,23100,33600,36500,38150,B,36500
DCL,14150,21350,23500,24700,C,21350
GLT,10300,16750,18500,19550,A,19550
DCM,6660,12950,14900,15950,A,15950
GMA,34550,44350,46800,48050,B,46800
DGC,68800,98600,107000,111700,A,111700
GMX,6420,10900,12150,12800,B,12150
DGW,20050,44100,52300,56800,A,56800
HAD,7270,10250,11050,11450,A,11450
DHA,29100,38100,40500,41750,A,41750
HAT,9140,14050,15400,16100,B,15400
DHC,38850,54600,58600,60900,A,60900
HCC,6680,9010,9610,9930,B,9610
DHG,49450,67000,71500,73800,A,73800
HCT,3060,5670,6390,6790,A,6790
DHM,6300,8150,8610,8850,B,8610
HDA,14250,19100,20400,21100,B,20400
DIG,37350,61600,68700,72500,C,61600
HEV,1730,5770,7470,8450,B,7470
DLG,2720,4760,5390,5750,D,2720
HGM,12300,20950,23500,24750,A,24750
DMC,25600,34800,37200,38400,A,38400
HHC,18750,37650,43100,46150,D,18750
DPG,23050,40100,44900,47950,B,44900
HHG,2070,4200,4800,5190,C,4200
DPM,10850,19600,22250,23750,A,23750
HJS,12300,18300,19950,20900,A,20900
DPR,34800,46850,50400,52100,A,52100
HKT,1920,3570,4010,4250,B,4010
DQC,17100,24650,26700,27800,C,24650
HLC,1960,4080,4980,5480,D,1960
DRC,12050,18550,20150,21000,A,21000
HLD,17300,25600,28150,29350,B,28150
DRH,9740,17700,20050,21200,C,17700
HMH,6990,10250,11050,11600,A,11600
DRL,40700,49350,52000,53400,A,53400
HOM,2740,4770,5350,5710,C,4770
DSN,26550,34050,35950,36850,A,36850
HPM,5610,7220,7610,7820,B,7610
DTA,5040,9510,11000,11950,C,9510
HTC,14400,20750,22450,23350,A,23350
DTL,27850,35350,37200,38150,C,35350
HTP,3910,11650,14650,16400,C,11650
DTT,10600,13450,14150,14550,B,14150
HUT,2400,5920,7180,7870,C,5920
DVP,31300,41650,44250,45650,A,45650
HVT,23550,33950,37250,38850,B,37250
DXG,7200,14600,17000,18250,A,18250
ICG,5000,8250,9160,9720,C,8250
DXS,8540,15350,17350,18550,A,18550
IDC,11100,24550,29250,31800,C,24550
DXV,1510,3310,3920,4250,B,3920
IDJ,6940,14950,17700,19400,C,14950
E1VFVN30,14950,18900,19800,20300,Not enough data,14950
IDV,30150,44200,47950,50000,Not enough data,30150
ELC,5740,10550,12000,12750,B,12000
INC,2760,5510,6290,6730,B,6290
EMC,6130,10200,11250,11850,C,10200
INN,19000,26200,28000,28900,B,28000
EVE,7250,10500,11400,11950,B,11400
ITQ,850,2470,3100,3460,B,3100
EVG,6810,11000,12450,13200,A,13200
KDM,1200,3020,3680,4040,A,4040
FCM,3050,5650,6440,6860,B,6440
KHS,3070,7680,9590,10700,B,9590
FCN,7460,14700,17000,18200,C,14700
FDC,3480,6440,7550,8160,B,7550
KKC,3120,7730,9450,10400,A,10400
FIR,24200,29550,31150,32000,A,32000
KLF,700,2070,2610,2910,B,2610
FIT,2900,5820,6680,7140,A,7140
KMT,3430,5870,6510,6870,B,6510
FLC,5540,9920,11050,11800,B,11050
KSD,940,2360,2880,3160,B,2880
FMC,22450,33150,35900,37300,B,35900
KSF,20400,37900,43500,47000,Not enough data,20400
FPT,47400,63000,66800,69100,A,69100
KSQ,2240,3840,4530,4920,A,4920
FRT,19050,34200,39150,42200,B,39150
KST,11100,17300,19000,19950,A,19950
FTM,2010,3850,4410,4710,D,2010
KTS,2460,6140,7460,8190,C,6140
FUCTVGF2,5640,8980,9820,10300,Not enough data,5640
KTT,1300,3610,4560,5200,C,3610
FUCVREIT,2930,5240,5940,6330,Not enough data,2930
KVC,1490,3270,3890,4230,C,3270
FUEMAV30,10350,13250,13950,14350,Not enough data,10350
L14,67400,152300,182600,198700,A,198700
FUESSV30,8220,12200,13200,13700,Not enough data,8220
L18,8900,22000,26700,29300,C,22000
FUESSV50,14100,17500,18250,18750,Not enough data,14100
L35,2100,3980,4520,4810,D,2100
FUESSVFL,11300,15550,16550,17100,Not enough data,11300
L40,8260,15250,17250,18600,C,15250
FUEVFVND,17450,21500,22550,23100,Not enough data,17450
L43,660,1870,2340,2600,C,1870
FUEVN100,11400,14800,15600,16050,Not enough data,11400
L61,620,2020,2580,2910,C,2020
GAB,176900,184500,186100,187000,B,186100
L62,2250,3910,4330,4560,C,3910
GAS,50500,67800,73500,76300,A,76300
LAS,2910,6430,7610,8250,B,7610
GDT,25700,36800,39600,41100,A,41100
LBE,5630,10500,12000,12850,C,10500
GEG,10700,14900,16200,16900,C,14900
LCD,8920,12900,14150,14650,C,12900
GEX,15900,25600,28250,29950,C,25600
LCS,480,1330,1650,1830,D,480
GIL,24500,38300,42000,44150,A,44150
LDP,5710,15000,18550,20500,C,15000
GMC,4890,9900,11500,12350,B,11500
LHC,48200,70600,78300,82900,A,82900
GMD,13200,22250,24850,26200,B,24850
LIG,2230,5450,6590,7220,C,5450
GSP,6050,9010,9820,10250,B,9820
LM7,1130,2770,3320,3640,D,1130
GTA,7360,10550,11650,12250,B,11650
LUT,1590,3170,3810,4160,Not enough data,1590
GTN,7060,10500,11450,11950,A,11950
MAC,2950,5090,5720,6070,C,5090
GVR,8020,15500,17850,19100,A,19100
MAS,8700,17550,20250,21550,C,17550
HAG,3340,6190,7090,7620,B,7090
MBG,1500,4210,5240,5830,A,5830
HAH,14500,27600,31650,33800,A,33800
MCC,7660,9560,10000,10250,B,10000
HAI,2460,4440,5010,5310,B,5010
MCF,3580,5460,6120,6470,B,6120
HAP,3210,6280,7310,7850,B,7310
MCO,760,2170,2700,3000,C,2170
HAR,2290,4840,5670,6120,B,5670
MDC,2960,5310,6100,6540,C,5310
HAS,4500,7230,7960,8350,B,7960
MED,6650,12500,14400,15350,C,12500
HAX,8400,14150,15800,16650,A,16650
MEL,5250,8840,9850,10500,B,9850
HBC,5790,11950,13900,15000,C,11950
MHL,720,2120,2670,2980,D,720
HCD,2810,5850,6840,7370,B,6840
MIM,2500,4820,5500,5870,D,2500
HDC,37200,56900,62500,65400,B,62500
MKV,4520,7100,7810,8190,C,7100
HDG,23950,36600,40000,41900,C,36600
MST,7260,10750,11750,12250,C,10750
HHP,2700,5200,6000,6430,B,6000
MVB,8400,13550,15200,16100,Not enough data,8400
HHS,2320,4320,5040,5440,A,5440
NAG,6290,8970,9760,10100,C,8970
HID,2420,5090,5970,6440,C,5090
NAP,1260,3400,4220,4680,A,4680
HII,7010,11200,12250,12800,B,12250
NBC,2250,5140,6150,6770,C,5140
HMC,11400,15900,17250,17900,A,17900
NBP,6830,11150,12300,13050,A,13050
HNG,2680,5120,5870,6270,D,2680
NBW,4440,9490,11100,11950,A,11950
HOT,8000,14600,17150,18550,B,17150
NDN,5280,8750,9750,10300,A,10300
HPG,17550,26600,29100,30400,A,30400
NDX,3680,6340,7110,7500,B,7110
HPX,11300,17950,19850,20850,C,17950
NET,28100,36100,38700,39950,A,39950
HQC,2920,4960,5610,5940,C,4960
NFC,4600,7390,8290,8710,A,8710
HRC,15100,23700,26600,28250,C,23700
NHC,8480,14700,16350,17250,A,17250
HSG,8520,15450,17550,18700,A,18700
NRC,6520,11600,13100,13950,B,13100
HSL,2460,4900,5680,6100,B,5680
NSH,1430,3790,4660,5150,C,3790
HT1,10200,14400,15650,16300,B,15650
NST,3410,5750,6380,6710,B,6380
HTI,9230,12450,13350,13800,B,13350
NTH,15600,23250,25150,26200,A,26200
HTL,4510,9230,10750,11550,B,10750
NTP,29850,41150,44000,45700,B,44000
HTN,7570,16200,19100,20700,B,19100
NXT,120,930,1400,1720,Not enough data,120
HTV,6110,9040,9750,10150,A,10150
OCH,3130,5410,6090,6450,C,5410
HU1,1870,4360,5220,5690,B,5220
ONE,3240,5100,5600,5910,C,5100
HU3,2040,3690,4300,4650,C,3690
PBP,3250,6370,7300,7810,B,7300
HUB,13900,19850,21450,22250,A,22250
PCE,3050,6980,8370,9130,A,9130
HVH,2770,5300,6090,6510,B,6090
PCG,830,2570,3230,3610,B,3230
HVN,9430,13550,14700,15350,C,13550
PCT,1370,2940,3490,3850,A,3850
HVX,1630,3190,3700,3990,B,3700
PDB,7540,12150,13750,14650,B,13750
IBC,13400,15750,16350,16650,Not enough data,13400
PDC,990,2380,2960,3300,D,990
ICT,7060,10750,11750,12250,C,10750
PEN,3070,4920,5500,5800,C,4920
IDI,3490,6370,7260,7790,B,7260
PGN,4790,7490,8270,8660,B,8270
IJC,9860,16000,17900,19000,B,17900
PGS,8570,13550,14950,15700,C,13550
ILB,13350,18900,20600,21450,C,18900
PGT,1170,3040,3730,4120,A,4120
IMP,43300,55000,58300,59900,A,59900
PHN,9620,18550,21100,22550,A,22550
ITA,3370,6620,7630,8210,B,7630
PHP,8770,13950,15450,16250,A,16250
ITC,7850,12600,13900,14600,Not enough data,7850
PIA,12350,18150,19700,20550,A,20550
ITD,3530,6520,7500,8120,C,6520
PIC,3560,6280,7010,7410,A,7410
JVC,1930,4070,4770,5160,Not enough data,1930
PJC,7160,12200,13500,14200,B,13500
KBC,12450,24200,27950,30000,B,27950
PLC,16150,27000,30000,31750,B,30000
KDC,35150,42400,44000,45050,B,44000
PMB,5000,8400,9340,9940,A,9940
KDH,25700,36000,38750,40150,A,40150
PMC,31350,43300,46400,48050,A,48050
KHG,4940,9380,10700,11500,A,11500
PMP,4880,8450,9450,10050,C,8450
KHP,8700,12550,13700,14350,C,12550
PMS,2270,6050,7500,8320,A,8320
KMR,1640,3610,4270,4630,B,4270
POT,7540,11600,12700,13300,D,7540
KOS,24400,27400,28100,28500,B,28100
PPE,920,2660,3370,3810,A,3810
KPF,4250,7610,8620,9160,B,8620
PPP,5750,9300,10300,10850,A,10850
KSB,18700,29700,32650,34400,B,32650
PPS,6570,9150,9790,10200,B,9790
L10,4260,9580,11400,12350,C,9580
PPY,4850,9130,10350,11000,A,11000
LAF,2750,7010,8650,9560,B,8650
PRC,6570,9810,10700,11200,C,9810
LBM,40950,53600,57800,60300,A,60300
PSC,4780,7820,8700,9160,C,7820
LCG,4540,9530,11150,12050,C,9530
PSD,12000,18800,20700,21850,A,21850
LCM,3040,5250,5930,6370,C,5250
PSE,5470,9280,10400,11050,A,11050
LDG,3610,8480,10200,11150,B,10200
PSW,1950,4810,5850,6470,A,6470
LEC,1890,4380,5230,5700,C,4380
PTD,7090,9650,10450,10850,B,10450
LGC,8900,17950,21100,23050,C,17950
PTS,4640,6970,7600,7950,C,6970
LGL,2340,4950,5820,6280,C,4950
PV2,840,2330,2900,3220,B,2900
LHG,24650,35650,38400,40100,A,40100
PVB,5920,10100,11200,11800,C,10100
LIX,30150,37350,39050,40000,B,39050
PVC,4850,8320,9480,10050,C,8320
LM8,3690,6990,8010,8560,C,6990
PVG,4920,7780,8550,9000,B,8550
LSS,2570,5550,6530,7070,B,6530
PVL,3850,7660,8940,9720,B,8940
MCG,3150,5520,6190,6590,C,5520
PVS,8230,14550,16300,17200,B,16300
MCP,8970,13750,15050,15750,B,15050
QHD,2560,8760,11350,12900,A,12900
MDG,2320,5010,5900,6380,C,5010
QST,7210,9820,10450,10850,C,9820
MHC,2500,5270,6180,6670,A,6670
QTC,8600,11500,12300,12700,C,11500
MSH,37550,52000,55700,57500,A,57500
RCL,9220,13300,14400,14950,B,14400
MSN,43150,72700,81200,85700,B,81200
S55,11750,22000,24950,26600,C,22000
MWG,42500,70200,78300,82500,A,82500
S99,2930,7240,8780,9630,C,7240
NAF,10000,13900,14900,15500,B,14900
SAF,23350,36100,39850,41800,A,41800
NAV,4120,8570,10000,10800,A,10800
SCI,8260,14950,16950,18150,B,16950
NBB,10100,19450,23200,25200,B,23200
SD2,1340,3540,4350,4800,C,3540
NCT,60600,69800,71800,73000,A,73000
SD4,1220,2920,3520,3850,D,1220
NHA,30600,52500,59200,63000,C,52500
SD5,4610,7160,7920,8320,C,7160
NHH,8760,15900,18150,19300,C,15900
SD6,1180,2880,3480,3810,C,2880
NKG,13300,21150,23350,24650,A,24650
SD9,4470,7360,8270,8740,C,7360
SDA,2220,5520,6740,7420,B,6740
NLG,10700,22750,26450,28550,B,26450
SDC,2400,4450,4990,5310,C,4450
NNC,13250,18500,19850,20550,A,20550
SDG,5310,11600,13500,14600,Not enough data,5310
NSC,43550,56300,59500,61100,B,59500
SDN,10400,18950,21400,22700,B,21400
NT2,12650,17100,18300,18900,A,18900
SDT,1270,2990,3600,3930,C,2990
NTL,8670,16050,18300,19500,A,19500
NVL,29300,46100,50900,53300,B,50900
SDU,5670,8810,9940,10650,C,8810
NVT,2650,5410,6330,6860,D,2650
SEB,15200,26950,30200,32000,A,32000
SED,12850,16600,17500,18050,C,16600
OGC,2310,4530,5230,5610,B,5230
SFN,7180,12600,14150,14950,A,14950
OPC,22700,34150,36950,38400,C,34150
SGC,16150,29200,33100,35200,B,33100
PAC,18000,24850,26600,27500,B,26600
SGD,3500,5840,6470,6810,C,5840
PAN,7130,14500,16750,17900,B,16750
SGH,15450,26700,30100,31850,A,31850
PC1,15000,23000,25150,26300,C,23000
SHE,5890,8710,9500,9940,C,8710
PDN,42400,58700,64100,67100,A,67100
SHN,5480,8810,9750,10250,C,8810
PDR,46650,62700,67100,69300,B,67100
SIC,4130,8340,9600,10300,C,8340
PET,7300,14650,17000,18250,A,18250
SJ1,4260,7570,8590,9120,D,4260
PGC,8960,13500,14750,15400,C,13500
SJE,12050,17400,18750,19550,C,17400
PGD,11400,18250,20000,20900,A,20900
SLS,68600,100100,108900,113600,B,108900
PHC,6270,10100,11150,11750,C,10100
SMN,6000,8570,9310,9680,B,9310
PHR,27400,42750,47350,50200,A,50200
PIT,2040,3920,4520,4870,C,3920
SMT,1090,3350,4270,4790,C,3350
PJT,4990,7260,7870,8180,C,7260
SPI,1440,3340,4010,4380,A,4380
PLP,3510,6920,8020,8620,D,3510
SRA,4280,6700,7370,7730,A,7730
PLX,25800,36300,38700,40000,A,40000
SSM,1940,3570,4030,4290,B,4030
PME,34550,50800,54900,56900,A,56900
STC,6220,10150,11300,11950,A,11950
PMG,4210,7600,8650,9200,C,7600
STP,4230,6100,6700,7010,B,6700
PNC,4250,6860,7580,7930,C,6860
SVN,770,2190,2730,3040,B,2730
PNJ,47200,62800,67000,69200,A,69200
SZB,26750,34900,36900,38100,A,38100
POM,3630,6460,7320,7780,C,6460
TA9,6090,8710,9400,9760,C,8710
POW,4650,8220,9290,9900,B,9290
TAR,17250,24750,27200,28650,B,27200
PPC,10700,15250,16300,16900,A,16900
TC6,2960,5190,5940,6360,C,5190
PSH,4280,9090,10600,11450,C,9090
TDN,3850,6870,7730,8270,C,6870
PTB,53400,70700,75000,77600,B,75000
TDT,2750,5510,6300,6770,D,2750
PTC,12750,22200,25100,26850,Not enough data,12750
TET,17850,22850,24050,24700,A,24700
PTL,4000,7410,8430,8990,B,8430
TFC,2950,5180,5780,6110,D,2950
PVD,6470,12800,14800,15900,B,14800
THB,4150,7580,8570,9100,A,9100
PVT,6060,10200,11800,12600,A,12600
THD,138800,184300,196900,202500,A,202500
PXI,1560,3220,3760,4050,C,3220
THS,4070,7820,8920,9590,A,9590
PXS,2410,4900,5700,6130,C,4900
THT,3780,6640,7450,7940,B,7450
QBS,1810,3580,4140,4430,B,4140
TIG,9270,14200,15750,16650,B,15750
QCG,3800,8040,9430,10200,C,8040
TJC,4230,7290,8300,8860,A,8860
RAL,44050,68800,75700,79300,B,75700
TKC,1650,3820,4590,5060,D,1650
RDP,2410,4910,5720,6150,C,4910
REE,32200,44200,47250,48900,A,48900
TKU,3200,8350,10350,11400,B,10350
RIC,4530,8820,10150,10800,C,8820
TMB,5380,8480,9570,10150,A,10150
ROS,4100,7020,7890,8410,C,7020
TMC,4690,6950,7570,7880,B,7570
S4A,18550,22650,23650,24200,C,22650
TMX,2900,5160,5870,6260,A,6260
SAB,76800,100600,106700,110000,A,110000
TNG,4780,10850,12950,14050,C,10850
SAM,5600,10500,12000,12900,C,10500
TPH,6370,8340,8920,9230,C,8340
SAV,6530,12100,13850,14800,B,13850
TPP,2940,5490,6290,6690,D,2940
SBA,12650,15400,16000,16350,B,16000
TSB,5630,8220,8880,9290,B,8880
SBT,6080,11100,12600,13450,B,12600
TST,3650,6070,6980,7460,C,6070
SBV,7560,10750,11650,12100,C,10750
TTC,6590,9670,10500,10950,A,10950
SC5,4160,8990,10600,11450,C,8990
TTH,760,2130,2650,2950,B,2650
SCD,8640,12000,13100,13650,B,13100
TTL,1320,3740,4680,5210,Not enough data,1320
SCR,4030,8750,10300,11200,B,10300
TTT,15900,25550,28350,29850,A,29850
SCS,95500,118900,124600,127500,A,127500
TTZ,710,2020,2520,2800,B,2520
SFC,7280,12300,13650,14350,A,14350
TV3,7250,11500,12650,13300,C,11500
SFG,4470,8330,9520,10150,B,9520
TV4,10200,12850,13500,13900,A,13900
SFI,34600,46850,50100,51800,A,51800
TVC,3470,7580,8990,9760,A,9760
SGN,44650,53500,55600,56700,A,56700
TVD,3580,6410,7210,7720,C,6410
SGR,11850,19600,22200,23600,B,22200
TXM,1250,2740,3250,3550,B,3250
SGT,6190,13050,15300,16500,C,13050
UNI,2170,5460,6700,7400,C,5460
SHA,1960,3870,4470,4800,C,3870
V12,7110,11850,13550,14350,C,11850
SHI,5890,9840,10950,11600,C,9840
V21,2250,5120,6060,6610,C,5120
SHP,14850,18800,20000,20650,C,18800
VAT,1680,2260,2410,2490,Not enough data,1680
SII,2540,5690,6760,7340,C,5690
VBC,8360,12400,13800,14550,C,12400
SJD,13300,16200,16900,17300,A,17300
VC1,7160,11550,13000,13750,C,11550
SJF,3450,6190,7070,7550,B,7070
VC2,19600,30250,33300,35000,C,30250
SJS,42000,57800,62300,64600,B,62300
VC3,24850,36300,39600,41250,B,39600
SKG,7110,10350,11250,11700,A,11700
VC6,3220,6070,6910,7360,C,6070
SMA,1480,3470,4160,4540,C,3470
VC7,2910,7630,9360,10350,C,7630
SMB,27600,33350,34750,35450,A,35450
VC9,1330,3710,4620,5130,D,1330
SMC,9040,17400,20000,21350,A,21350
VCC,11500,18850,21450,22700,C,18850
SPM,7570,11500,12600,13200,B,12600
VCM,6560,10300,11350,12000,B,11350
SRC,8460,12650,13700,14250,D,8460
VCS,53400,74100,79200,81900,A,81900
SRF,9410,12500,13300,13700,C,12500
VDL,4550,9220,10600,11300,Not enough data,4550
SSC,9000,17400,19650,20900,B,19650
VE1,640,1850,2340,2610,A,2610
ST8,4730,7420,8100,8440,A,8440
VE2,4150,6390,7090,7420,C,6390
STG,12350,18050,19750,20700,A,20700
VE3,1410,3580,4440,5000,C,3580
STK,25900,35350,38300,39850,A,39850
VE4,3330,11950,15650,17850,C,11950
SVC,18350,38850,45700,49550,B,45700
SVD,3060,5180,5750,6060,C,5180
VE8,940,2720,3390,3770,C,2720
SVI,21350,33150,36400,38100,B,36400
VGP,6890,13150,14950,15850,A,15850
SVT,5770,9500,10550,11150,A,11150
VGS,5800,12900,15550,17100,A,17100
SZC,14900,27350,31450,33800,B,31450
VHE,920,2840,3610,4050,B,3610
SZL,37550,46900,49650,51000,A,51000
VHL,9020,14300,16000,16900,B,16000
TAC,31000,44200,47700,49600,B,47700
VIE,3690,6210,6970,7390,C,6210
TBC,19350,23950,25000,25600,A,25600
VIF,9000,12800,13900,14500,A,14500
TCD,6800,12350,13950,14900,B,13950
VIT,5750,9800,10900,11650,C,9800
TCH,5530,10850,12500,13400,A,13400
VKC,1870,3800,4580,5020,C,3800
TCL,18400,26150,28100,29250,A,29250
VLA,11400,21950,25300,27050,A,27050
TCM,23850,37100,40850,42750,B,40850
VMC,9230,13950,15550,16250,C,13950
TCO,4410,8080,9390,10100,A,10100
VMS,3830,7140,8090,8630,B,8090
TCR,1840,3300,3840,4140,C,3300
VNC,10600,17850,19750,20750,A,20750
TCT,17750,23650,25200,26050,A,26050
VNF,5000,8520,9770,10450,A,10450
TDC,6110,12250,14200,15200,D,6110
VNT,3390,12100,15850,18100,B,15850
TDG,2350,4630,5470,5940,C,4630
VSA,9970,15700,17600,18450,A,18450
TDH,2730,4750,5500,5910,A,5910
VSM,10750,16800,18450,19450,A,19450
TDM,18350,24200,25650,26500,A,26500
VTC,4730,7690,8600,9060,C,7690
TDP,9560,13500,14550,15100,C,13500
VTH,2740,5400,6180,6600,B,6180
TDW,7270,13550,16000,17350,A,17350
VTJ,490,1560,2000,2250,B,2000
TEG,3350,5910,6860,7390,A,7390
VTL,3030,5580,6250,6630,Not enough data,3030
TGG,3930,7260,8340,8950,A,8950
VTV,2960,4590,5150,5450,C,4590
THG,42000,55600,59100,60800,B,59100
THI,16650,21950,23300,23950,C,21950
VXB,2930,9190,11550,12900,C,9190
TIP,22800,35100,38550,40250,A,40250
WCS,84400,115900,124100,128300,A,128300
TIX,14650,20850,22650,23650,A,23650
X20,1790,4170,5050,5580,Not enough data,1790
