Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
TS4,960,1630,1820,1940,Not enough data,960
TSC,3210,6700,7830,8450,A,8450
TTA,6920,9600,10350,10750,C,9600
TTB,2130,4460,5220,5630,D,2130
TTE,2000,4500,5340,5810,C,4500
TTF,2500,4890,5700,6220,C,4890
TV2,24400,36450,39700,41400,B,39700
TVT,13750,19000,20600,21400,B,20600
TYA,11150,14200,14950,15350,B,14950
UDC,2310,4700,5500,5920,D,2310
UIC,31350,41600,44150,45500,A,45500
VAF,3620,5970,6820,7270,A,7270
VCA,7730,10850,11700,12100,A,12100
VCF,111400,156600,168700,174800,A,174800
VCG,18100,26850,28950,30050,C,26850
VDP,16500,23500,25550,26650,C,23500
VFG,29600,43250,47500,49550,B,47500
VGC,10450,21150,24800,26650,B,24800
VHC,17800,30850,34950,37500,B,34950
VHM,31250,46750,51000,53100,A,53100
VIC,37350,53500,57400,59500,B,57400
VID,1870,4030,4740,5130,B,4740
VIP,2330,4440,5090,5440,A,5440
VIS,6590,9720,10550,11050,B,10550
VJC,81000,101000,105900,108400,C,101000
VMD,5280,10500,12250,13150,B,12250
VNE,3450,6620,7600,8130,C,6620
VNG,7870,10300,10900,11200,B,10900
VNL,10650,15550,17050,17750,A,17750
VNM,48500,60100,62900,64300,A,64300
VNS,4410,6570,7180,7530,B,7180
VOS,5500,9410,10600,11300,A,11300
VPD,10150,12850,13550,13900,C,12850
VPG,28450,39000,42000,43500,A,43500
VPH,2260,4950,5850,6350,B,5850
VPI,37500,46350,48900,50300,D,37500
VPS,5450,8160,8920,9350,B,8920
VRC,8900,15550,17450,18600,B,17450
VRE,15050,22300,24150,25050,A,25050
VSC,9330,17300,19750,21050,A,21050
VSH,16350,21100,22300,22950,C,21100
VSI,5020,9610,11050,11900,C,9610
VTB,6070,8170,8720,8990,A,8990
VTO,5160,7410,8080,8450,B,8080
YBM,2440,4500,5130,5460,C,4500
YEG,4190,8150,9420,10100,C,8150
BIC,13850,19200,20800,21600,A,21600
BMI,15550,23450,25500,26800,A,26800
BVH,27750,37200,39650,41000,A,41000
MIG,10900,14750,16050,16800,A,16800
PGI,14800,19800,21300,21950,A,21950
AGR,3990,8110,9430,10150,B,9430
APG,4790,8650,9740,10450,B,9740
BSI,6020,13550,16200,17650,B,16200
CTS,6270,13600,16050,17400,A,17400
FTS,12750,23100,26450,28550,B,26450
HCM,12800,20800,23050,24350,A,24350
SSI,14250,23900,26600,28200,A,28200
TVB,3330,7120,8450,9170,A,9170
TVS,11550,20600,23350,24800,A,24800
VCI,10300,22150,26200,28350,A,28350
VDS,8030,15250,17450,18650,B,17450
VIX,5540,11000,12750,13700,B,12750
VND,12700,26650,31350,33850,A,33850
