Ticker,Group          ,Breakeven Price,1% at Risk        ,3% at Risk        ,5% at Risk        ,Proposed Price
S99   ,C              ,4870           ,8890.73           ,10145.19          ,10808.0           ,8890
PLX   ,B              ,26250          ,35069.0           ,37103.0           ,38194.0           ,37100
SAF   ,A              ,13800          ,25389.100000000002,28586.65          ,30295.25          ,30300
PGC   ,C              ,10300          ,14107.46          ,15152.69          ,15684.0           ,14100
SCI   ,B              ,8730           ,15827.2           ,17990.6           ,19159.25          ,18000
PGD   ,A              ,13100          ,19055.86          ,20645.58          ,21473.3           ,21450
SD2   ,C              ,1350           ,2610.37           ,3010.0            ,3225.8500000000004,2610
PLP   ,B              ,2110           ,4727.0            ,5562.0            ,6014.0            ,5560
SD4   ,Not enough data,610            ,1432.0            ,1735.0            ,1933.1000000000004,Not enough data
PHC   ,C              ,9780           ,14394.52          ,15622.28          ,16217.4           ,14400
SD5   ,C              ,5100           ,7204.04           ,7885.18           ,8199.1            ,7200
PHR   ,A              ,25850          ,36752.17          ,39312.0           ,40676.4           ,40700
SD6   ,C              ,1390           ,2285.89           ,2574.67           ,2738.0            ,2290
PIT   ,C              ,1150           ,2284.0            ,2669.0            ,2914.0            ,2280
SD9   ,C              ,3440           ,4994.06           ,5445.0            ,5688.0            ,4990
PJT   ,C              ,5240           ,7548.69           ,8163.0            ,8483.0            ,7550
SDA   ,C              ,660            ,1506.0            ,1815.0            ,2017.0            ,1510
PMG   ,C              ,5140           ,8574.49           ,9491.94           ,9969.0            ,8570
SDC   ,C              ,2260           ,3917.0            ,4402.63           ,4660.05           ,3920
PME   ,A              ,45350          ,58884.3           ,61990.0           ,63602.0           ,63600
SDG   ,B              ,4000           ,10571.94          ,13070.0           ,14475.85          ,13050
PNC   ,C              ,3450           ,5338.63           ,5870.0            ,6143.15           ,5340
SDN   ,B              ,10400          ,19267.9           ,21748.239999999998,23111.9           ,21750
PNJ   ,A              ,50500          ,67839.36          ,72059.76          ,74187.0           ,74200
SDT   ,C              ,1810           ,3000.0            ,3371.0            ,3563.0            ,3000
POM   ,D              ,4180           ,7539.86           ,8531.0            ,9102.15           ,4180
SDU   ,C              ,3160           ,4892.46           ,5438.0            ,5728.15           ,4890
PPC   ,A              ,11900          ,16434.14          ,17523.21          ,18084.0           ,18100
SEB   ,A              ,11900          ,20584.24          ,23008.02          ,24307.0           ,24300
PTB   ,B              ,58000          ,74298.72          ,78648.16          ,80671.8           ,78600
SED   ,C              ,12150          ,15459.66          ,16444.99          ,16897.65          ,15450
PTC   ,A              ,1580           ,3372.0            ,4012.0            ,4422.0            ,4420
SFN   ,A              ,5220           ,10348.54          ,11854.0           ,12631.7           ,12650
PTL   ,C              ,1240           ,2647.0            ,3121.0            ,3378.05           ,2650
SGC   ,B              ,23700          ,41032.03          ,45738.61          ,48282.9           ,45750
SGD   ,Not enough data,3060           ,5096.0            ,5693.15           ,6003.0            ,Not enough data
DAT   ,B              ,4240           ,9758.39           ,11701.0           ,12733.800000000001,11700
SGH   ,A              ,9980           ,16692.0           ,18679.0           ,19715.0           ,19700
PVD   ,C              ,7040           ,10783.5           ,11772.0           ,12390.0           ,10800
NSH   ,D              ,3350           ,5779.28           ,6667.64           ,7183.0            ,3350
POW   ,C              ,5480           ,7671.25           ,8277.5            ,8605.0            ,7670
SHN   ,C              ,4770           ,8083.2            ,9017.0            ,9570.0            ,8080
PVT   ,A              ,10250          ,15079.07          ,16425.21          ,17154.35          ,17150
SIC   ,C              ,1510           ,4202.96           ,5237.84           ,5856.0            ,4200
SJ1   ,D              ,3960           ,7469.6900000000005,8557.0            ,9142.0            ,3960
PXI   ,C              ,640            ,1227.0            ,1423.0            ,1549.0            ,1230
SJC   ,D              ,660            ,1011.0            ,1112.0            ,1164.0            ,660
PXS   ,D              ,1900           ,3059.0            ,3393.1499999999996,3566.0            ,1900
SJE   ,C              ,9040           ,12293.96          ,13311.0           ,13825.0           ,12300
SLS   ,B              ,70300          ,103064.8          ,112052.64         ,116603.0          ,112100
PXT   ,D              ,420            ,860.0             ,1032.0            ,1128.0            ,420
QCG   ,C              ,1580           ,2864.65           ,3264.95           ,3476.0            ,2860
SMT   ,C              ,3830           ,8262.42           ,9952.84           ,10903.7           ,8260
RAL   ,B              ,90000          ,125456.38         ,134589.14         ,139927.5          ,134600
SMN   ,C              ,5840           ,8136.02           ,8717.0            ,9013.0            ,8140
SHE   ,C              ,5760           ,8612.0            ,9365.11           ,9791.0            ,8610
RDP   ,D              ,3610           ,6461.41           ,7435.23           ,7971.05           ,3610
SPI   ,D              ,3320           ,6318.56           ,7407.46           ,7951.900000000001 ,3320
REE   ,A              ,36550          ,47678.49          ,50576.16          ,52105.0           ,52100
SRA   ,A              ,3640           ,5486.0            ,5999.0            ,6264.0            ,6260
RIC   ,C              ,5070           ,9843.67           ,11388.0           ,12193.1           ,9840
SSC   ,B              ,11050          ,20711.36          ,23298.08          ,24692.4           ,23300
SGN   ,A              ,43050          ,52323.12          ,54604.18          ,55734.0           ,55700
SSM   ,B              ,890            ,2068.76           ,2488.0            ,2743.0            ,2490
SAM   ,C              ,4190           ,6010.9            ,6473.0            ,6737.25           ,6010
STC   ,B              ,7230           ,11437.49          ,12798.49          ,13494.15          ,12800
SAV   ,A              ,6940           ,12578.52          ,14325.28          ,15248.8           ,15250
STP   ,B              ,2700           ,4727.2            ,5303.2            ,5614.0            ,5300
SBA   ,A              ,11800          ,13929.44          ,14427.0           ,14687.0           ,14700
SVN   ,A              ,760            ,1693.0            ,2007.5            ,2179.0            ,2180
SAB   ,A              ,81400          ,102458.0          ,108814.5          ,112095.5          ,112100
SZB   ,A              ,19650          ,24469.24          ,25879.04          ,26603.0           ,26600
SBT   ,B              ,5560           ,9892.98           ,11158.0           ,11894.9           ,11150
TA9   ,C              ,6120           ,8295.0            ,8823.0            ,9152.4            ,8300
SC5   ,C              ,7310           ,11932.22          ,13143.0           ,13779.2           ,11950
SCD   ,B              ,8000           ,11974.0           ,12915.39          ,13427.0           ,12900
SCR   ,C              ,2740           ,4734.0            ,5495.42           ,5903.0            ,4730
SCS   ,A              ,89300          ,109082.5          ,113845.75         ,116320.5          ,116300
SFC   ,A              ,9220           ,14011.3           ,15328.0           ,16020.0           ,16000
SFG   ,C              ,5180           ,7532.93           ,8291.79           ,8697.65           ,7530
SFI   ,A              ,27300          ,37191.08          ,40007.92          ,41237.4           ,41250
SGR   ,D              ,5800           ,11138.46          ,12833.380000000001,13740.0           ,5800
SGT   ,C              ,8190           ,13544.91          ,15196.02          ,16131.35          ,13550
SHA   ,C              ,2610           ,3946.0            ,4302.0            ,4477.0            ,3950
MSH   ,A              ,48300          ,59344.08          ,62665.52          ,64504.0           ,64500
TC6   ,D              ,3920           ,6160.06           ,6931.18           ,7288.0            ,3920
SHI   ,C              ,7790           ,11984.0           ,13232.83          ,13804.1           ,12000
TDN   ,C              ,5360           ,8269.7            ,9100.1            ,9555.5            ,8270
SHP   ,C              ,11400          ,15579.14          ,16545.0           ,17073.0           ,15600
NTH   ,A              ,18800          ,26053.1           ,27916.8           ,28873.5           ,28850
SBV   ,C              ,7780           ,10575.6           ,11455.38          ,11941.0           ,10600
TDT   ,C              ,3240           ,6196.81           ,7027.43           ,7491.0            ,6200
CET   ,B              ,680            ,1712.57           ,2114.0            ,2380.8500000000004,2110
SZC   ,B              ,10500          ,20636.2           ,23907.0           ,25596.0           ,23900
SII   ,C              ,6080           ,9882.0            ,10843.0           ,11365.85          ,9880
SJD   ,C              ,12200          ,14561.03          ,15128.0           ,15411.15          ,14550
SJF   ,D              ,1090           ,2106.0            ,2457.0            ,2658.0            ,1090
SJS   ,C              ,30700          ,41414.96          ,44720.4           ,46626.2           ,41400
SKG   ,A              ,6460           ,8864.52           ,9565.04           ,9902.0            ,9900
SMA   ,C              ,1550           ,3328.6000000000004,3963.0            ,4371.0            ,3330
SMB   ,A              ,25600          ,31538.0           ,32907.0           ,33693.9           ,33700
SMC   ,A              ,9810           ,20516.0           ,24099.64          ,25968.0           ,25950
SPM   ,B              ,10800          ,15542.8           ,16786.0           ,17527.0           ,16800
TFC   ,B              ,2420           ,4227.0            ,4739.0            ,5051.0            ,4740
SRC   ,C              ,7850           ,11236.79          ,12240.369999999999,12787.0           ,11250
THB   ,B              ,3430           ,6013.04           ,6724.0            ,7124.0            ,6720
SRF   ,C              ,6010           ,7781.0            ,8327.0            ,8609.0            ,7780
THD   ,A              ,122400         ,154900.05         ,169436.85         ,175542.25         ,175500
S4A   ,C              ,17150          ,21179.74          ,22174.0           ,22667.0           ,21200
THS   ,B              ,8850           ,13994.08          ,15704.92          ,16700.8           ,15700
ST8   ,A              ,4730           ,6800.03           ,7300.0            ,7551.15           ,7550
THT   ,D              ,5530           ,8388.0            ,9192.54           ,9633.0            ,5530
STG   ,A              ,11650          ,17163.5           ,18611.06          ,19493.7           ,19500
TTH   ,C              ,920            ,1633.05           ,1894.0            ,2036.0            ,1630
SVC   ,B              ,25950          ,40370.96          ,44059.32          ,45992.8           ,44050
TIG   ,B              ,6010           ,9271.28           ,10219.42          ,10713.0           ,10200
SVI   ,B              ,29050          ,45850.25          ,50454.24          ,52968.7           ,50500
TJC   ,A              ,3680           ,6107.96           ,6978.48           ,7455.0            ,7460
SVT   ,A              ,2840           ,5937.0            ,6976.75           ,7539.0            ,7540
TKC   ,C              ,1310           ,3132.0            ,3791.0            ,4154.75           ,3130
SZL   ,A              ,30350          ,38952.08          ,41113.81          ,42200.7           ,42200
TKU   ,B              ,11450          ,17924.22          ,20309.899999999998,21634.2           ,20300
TMC   ,A              ,4040           ,6281.32           ,6852.0            ,7165.6            ,7170
TAC   ,A              ,24300          ,33922.14          ,37060.42          ,38735.7           ,38750
TMX   ,A              ,3490           ,6037.76           ,6807.0            ,7257.4            ,7260
AST   ,C              ,29700          ,38599.61          ,40952.59          ,42268.0           ,38600
BAX   ,A              ,32350          ,46532.03          ,51039.18          ,53230.45          ,53200
TBC   ,A              ,19050          ,23153.03          ,24087.0           ,24650.15          ,24650
TNG   ,C              ,10650          ,16555.31          ,18578.62          ,19674.0           ,16550
TCL   ,A              ,16750          ,24635.58          ,26627.29          ,27870.0           ,27850
BCF   ,A              ,16200          ,24066.72          ,26189.58          ,27298.6           ,27300
TCM   ,B              ,28550          ,42686.1           ,46008.2           ,48163.5           ,46000
TPH   ,C              ,5380           ,7466.07           ,7978.21           ,8288.0            ,7470
TCO   ,A              ,5190           ,10872.0           ,12768.5           ,13887.0           ,13900
TPP   ,D              ,3720           ,5755.56           ,6331.68           ,6631.0            ,3720
TCR   ,D              ,470            ,1157.55           ,1416.0            ,1554.0            ,470
TAR   ,Not enough data,7640           ,11666.3           ,12660.0           ,13176.0           ,Not enough data
TCT   ,A              ,15450          ,20191.68          ,21521.08          ,22236.0           ,22250
TSB   ,B              ,6920           ,8811.94           ,9295.0            ,9547.0            ,9300
TDC   ,D              ,6130           ,10605.0           ,11896.82          ,12641.0           ,6130
TDG   ,C              ,1160           ,2145.0            ,2529.0            ,2743.0            ,2140
TST   ,D              ,620            ,2046.0            ,2615.2999999999997,2953.5            ,620
TTC   ,A              ,6710           ,10213.400000000001,11270.0           ,11802.75          ,11800
TDH   ,Not enough data,3070           ,4633.0            ,5079.0            ,5334.0            ,Not enough data
TTT   ,A              ,15300          ,23346.95          ,26216.7           ,27773.5           ,27750
TDM   ,A              ,17350          ,22362.0           ,23560.22          ,24239.0           ,24250
TDP   ,B              ,10050          ,15368.39          ,16858.34          ,17625.0           ,16850
TTZ   ,C              ,740            ,1342.88           ,1570.0            ,1696.0            ,1340
TDW   ,A              ,6410           ,12941.36          ,15394.0           ,16750.35          ,16750
TV3   ,C              ,5760           ,8900.0            ,9854.15           ,10380.25          ,8900
TEG   ,B              ,3210           ,5660.02           ,6489.0599999999995,6945.0            ,6490
TV4   ,B              ,8340           ,11047.8           ,11674.0           ,12008.0           ,11650
TGG   ,B              ,22550          ,27366.34          ,30616.55          ,32972.8           ,30600
TVC   ,A              ,5840           ,9588.95           ,10613.95          ,11146.25          ,11150
THG   ,B              ,41750          ,52545.12          ,55067.0           ,56602.6           ,55100
TVD   ,B              ,5140           ,8039.92           ,8865.76           ,9320.6            ,8870
THI   ,C              ,10850          ,16326.0           ,17681.0           ,18415.0           ,16350
TIP   ,A              ,22300          ,30844.46          ,33513.1           ,34716.7           ,34700
TXM   ,A              ,650            ,1513.0            ,1879.8799999999999,2087.8            ,2090
TIX   ,A              ,5150           ,11030.02          ,12934.03          ,14058.05          ,14050
UNI   ,C              ,1120           ,3140.0            ,3899.3599999999997,4333.0            ,3140
V12   ,C              ,3860           ,6587.9400000000005,7319.0            ,7713.9            ,6590
TLD   ,B              ,1170           ,2430.0            ,2855.0            ,3082.0            ,2860
V21   ,D              ,980            ,2416.07           ,2885.0            ,3142.0            ,980
TLG   ,A              ,24250          ,30510.0           ,32521.31          ,33542.85          ,33550
TLH   ,B              ,3520           ,7745.0            ,9183.18           ,9947.900000000001 ,9180
TMP   ,A              ,25100          ,32772.0           ,34541.8           ,35457.0           ,35450
TMS   ,A              ,18400          ,30497.8           ,34985.2           ,37388.0           ,37400
TMT   ,C              ,2290           ,4512.76           ,5310.32           ,5733.0            ,4510
TN1   ,A              ,9180           ,16324.06          ,18452.59          ,19591.65          ,19600
TNA   ,C              ,5480           ,7581.07           ,8258.07           ,8615.0            ,7580
TNC   ,A              ,7510           ,12450.96          ,14229.880000000001,15171.4           ,15150
TNI   ,B              ,1500           ,2203.55           ,2404.0            ,2505.0            ,2400
VBC   ,B              ,6680           ,10114.27          ,11340.0           ,11993.35          ,11350
TNT   ,B              ,4260           ,5959.4            ,6448.28           ,6815.4            ,6450
VC1   ,C              ,4220           ,6741.28           ,7522.84           ,7917.0            ,6740
TPC   ,C              ,2250           ,4394.71           ,5024.0            ,5346.55           ,4390
VC2   ,C              ,13550          ,20967.2           ,23371.1           ,24748.0           ,20950
TRA   ,A              ,52400          ,67466.9           ,71338.38          ,73432.65          ,73400
VC3   ,B              ,14450          ,19317.05          ,20599.03          ,21279.05          ,20600
VC6   ,C              ,2280           ,4279.76           ,4882.639999999999 ,5202.0            ,4280
TCD   ,C              ,8820           ,12939.74          ,14246.74          ,14925.0           ,12950
VC7   ,C              ,2210           ,4634.0            ,5628.0            ,6191.0            ,4630
TRC   ,B              ,15550          ,23434.98          ,25379.82          ,26414.8           ,25400
TS4   ,D              ,740            ,1477.0            ,1722.0            ,1848.65           ,740
VC9   ,D              ,1780           ,3474.71           ,3985.1299999999997,4307.0            ,1780
VCC   ,C              ,5200           ,8544.72           ,9646.44           ,10190.2           ,8540
TSC   ,B              ,4220           ,6638.64           ,7315.48           ,7679.8            ,7320
CLM   ,B              ,6530           ,11213.28          ,12463.0           ,13148.7           ,12450
TTA   ,Not enough data,5140           ,8160.04           ,8888.0            ,9302.0            ,Not enough data
VCM   ,B              ,5000           ,8015.0            ,8867.33           ,9338.55           ,8870
TTB   ,D              ,1720           ,3119.71           ,3533.0            ,3774.0            ,1720
VCS   ,A              ,60700          ,82795.35          ,87945.21          ,91047.6           ,91000
TTF   ,C              ,1430           ,2821.98           ,3266.0            ,3518.9            ,2820
VDL   ,A              ,4340           ,8036.0            ,9163.76           ,9770.0            ,9770
HUB   ,B              ,8930           ,13968.0           ,15371.369999999999,16112.900000000001,15350
VE1   ,C              ,830            ,1742.0            ,1991.0            ,2136.0            ,1740
TV2   ,C              ,23100          ,34037.2           ,36978.8           ,38515.0           ,34050
VE2   ,B              ,6800           ,9399.3            ,10108.99          ,10454.65          ,10100
TYA   ,B              ,10600          ,13342.6           ,13990.65          ,14382.75          ,14000
UDC   ,C              ,1650           ,3200.0            ,3700.0            ,3967.0            ,3200
VE3   ,Not enough data,660            ,1729.5900000000001,2196.77           ,2475.0            ,Not enough data
UIC   ,A              ,33050          ,44365.0           ,47157.4           ,48836.0           ,48850
VE4   ,D              ,4690           ,11034.9           ,13296.4           ,14515.8           ,4690
VAF   ,A              ,2160           ,4793.39           ,5628.17           ,6072.95           ,6070
VE8   ,C              ,1850           ,3398.0            ,3812.0            ,4058.0            ,3400
VCA   ,A              ,7420           ,10726.0           ,11804.46          ,12298.55          ,12300
VFG   ,B              ,22750          ,32126.89          ,34597.0           ,35879.3           ,34600
VCF   ,A              ,117000         ,161864.63         ,173409.63         ,179393.35         ,179400
VGP   ,B              ,6130           ,11796.12          ,13554.36          ,14478.0           ,13550
VGC   ,B              ,17450          ,24221.8           ,25957.2           ,26975.0           ,25950
VGS   ,A              ,3750           ,10228.95          ,12565.95          ,13919.25          ,13900
VHC   ,A              ,23050          ,33581.28          ,36145.92          ,37560.6           ,37550
VHL   ,C              ,9000           ,13454.0           ,14790.17          ,15522.0           ,13450
VIC   ,C              ,42000          ,58532.22          ,62941.0           ,65161.2           ,58500
MBG   ,A              ,2350           ,3951.4            ,4484.0            ,4769.0            ,4770
TVT   ,C              ,11450          ,16026.1           ,17451.98          ,18186.0           ,16050
VIE   ,C              ,1960           ,3219.0            ,3555.0            ,3728.0            ,3220
VID   ,B              ,2370           ,4190.24           ,4732.0            ,5021.0            ,4730
VIF   ,A              ,6570           ,9313.0            ,10191.0           ,10642.65          ,10650
VDP   ,B              ,16450          ,23144.25          ,25101.05          ,26157.5           ,25100
VJC   ,C              ,80000          ,98318.2           ,103311.72         ,105725.0          ,98300
VHE   ,B              ,790            ,2288.0            ,2881.0            ,3211.05           ,2880
VIT   ,C              ,6950           ,10222.8           ,11077.6           ,11598.0           ,10200
VIP   ,C              ,1930           ,3938.52           ,4569.0            ,4914.6            ,3940
VKC   ,C              ,5100           ,8092.38           ,8966.76           ,9430.0            ,8090
VPS   ,B              ,2610           ,5696.4            ,6745.3            ,7300.5            ,6750
VLA   ,B              ,5540           ,8979.81           ,9859.0            ,10350.0           ,9860
VIS   ,B              ,4160           ,7563.0            ,8620.0            ,9241.9            ,8620
VMC   ,C              ,4810           ,6473.0            ,7016.0            ,7297.0            ,6470
VMD   ,B              ,9020           ,20455.65          ,24354.19          ,26485.95          ,24350
VMS   ,B              ,3360           ,5762.0            ,6426.44           ,6852.0            ,6430
HVN   ,C              ,11950          ,16563.66          ,17747.64          ,18383.0           ,16550
VNC   ,A              ,6970           ,13903.84          ,15868.28          ,16972.4           ,16950
VNE   ,C              ,3360           ,4904.41           ,5340.23           ,5565.0            ,4900
TMB   ,B              ,4860           ,8562.0            ,9569.0            ,10109.0           ,9570
VNG   ,C              ,7020           ,9273.0            ,9846.0            ,10137.0           ,9270
VNF   ,A              ,4150           ,8183.36           ,9391.08           ,10020.0           ,10000
VNL   ,A              ,7260           ,13597.0           ,15566.0           ,16688.2           ,16700
VNM   ,A              ,40800          ,55108.67          ,58731.01          ,60622.45          ,60600
VNT   ,B              ,3740           ,11942.06          ,15586.18          ,18092.1           ,15600
VPD   ,C              ,8570           ,10763.64          ,11409.0           ,11738.2           ,10750
VSA   ,A              ,8380           ,13292.88          ,14953.24          ,15781.6           ,15800
VTC   ,Not enough data,4160           ,7531.33           ,8490.97           ,9014.65           ,Not enough data
GVR   ,A              ,15950          ,23403.48          ,25861.12          ,27167.600000000002,27150
VTH   ,C              ,4070           ,5929.76           ,6437.0            ,6698.0            ,5930
VNS   ,B              ,4230           ,6188.0            ,6676.0            ,6924.75           ,6680
VTJ   ,A              ,1040           ,1964.0            ,2253.67           ,2406.0            ,2410
VOS   ,C              ,8540           ,12314.54          ,13765.22          ,14703.9           ,12300
VTL   ,Not enough data,3190           ,5182.0            ,5743.54           ,6047.0            ,Not enough data
VPG   ,A              ,31950          ,41559.45          ,43710.7           ,44914.0           ,44900
VTV   ,B              ,2250           ,3631.0            ,3985.0            ,4179.200000000001 ,3980
CLH   ,B              ,14000          ,17771.0           ,18730.43          ,19233.1           ,18750
VPH   ,D              ,1600           ,2938.25           ,3358.0            ,3596.0            ,1600
VXB   ,C              ,3290           ,4927.7300000000005,5465.0            ,5771.55           ,4930
VPI   ,D              ,20400          ,27937.36          ,29911.0           ,30902.8           ,20400
WCS   ,A              ,99600          ,128743.75         ,136073.81         ,139775.1          ,139800
VRC   ,B              ,2790           ,4349.51           ,4818.0            ,5087.0            ,4820
X20   ,Not enough data,2040           ,4010.98           ,4577.98           ,4901.0            ,Not enough data
VRE   ,A              ,12300          ,17443.0           ,18839.4           ,19543.0           ,19550
PRE   ,C              ,8940           ,11967.52          ,12748.78          ,13147.3           ,11950
VSC   ,A              ,35950          ,48100.09          ,51311.16          ,52964.55          ,53000
PTI   ,B              ,11650          ,18677.5           ,20950.0           ,22040.0           ,20950
VSH   ,C              ,15050          ,20005.6           ,21267.0           ,21988.0           ,20000
PVI   ,B              ,22450          ,29700.35          ,31883.81          ,33019.7           ,31900
VSI   ,C              ,5330           ,9496.0            ,10816.82          ,11584.0           ,9500
VNR   ,A              ,14900          ,20041.42          ,21643.56          ,22463.3           ,22450
VTB   ,A              ,5540           ,7972.2            ,8558.0            ,8876.5            ,8880
APS   ,A              ,2200           ,5010.96           ,6055.0            ,6730.0            ,6730
VTO   ,B              ,5310           ,7369.0            ,8000.0            ,8281.0            ,8000
ART   ,C              ,670            ,2180.0            ,2786.0            ,3145.4            ,2180
YBM   ,B              ,1680           ,3143.0            ,3627.0            ,3891.0            ,3630
BSI   ,B              ,9570           ,15932.68          ,17715.04          ,18760.5           ,17700
YEG   ,C              ,3860           ,6632.0            ,7333.0            ,7726.0            ,6630
BVS   ,B              ,10700          ,18222.53          ,20576.61          ,21736.15          ,20600
BIC   ,A              ,12850          ,17546.0           ,18997.0           ,19750.25          ,19750
EVS   ,B              ,4280           ,10517.34          ,12760.04          ,14075.400000000001,12750
BMI   ,A              ,13350          ,20087.44          ,21915.98          ,22931.2           ,22950
HBS   ,C              ,2340           ,4756.12           ,5469.68           ,5913.4            ,4760
BVH   ,A              ,25550          ,36379.8           ,39029.7           ,40465.5           ,40450
IVS   ,B              ,1680           ,3530.12           ,4269.18           ,4680.0            ,4270
MIG   ,A              ,12300          ,16556.66          ,17836.11          ,18648.7           ,18650
MBS   ,A              ,12150          ,20272.5           ,22667.5           ,24053.0           ,24050
PGI   ,A              ,9720           ,14778.25          ,16061.35          ,16716.25          ,16700
PSI   ,D              ,1190           ,3086.0            ,3786.0            ,4202.0            ,1190
AGR   ,C              ,3640           ,6743.6            ,7850.8            ,8468.0            ,6740
SHS   ,B              ,15300          ,23918.98          ,26377.16          ,27927.1           ,26400
APG   ,C              ,5670           ,10393.0           ,11865.0           ,12645.6           ,10400
TVB   ,B              ,4190           ,8317.26           ,9849.0            ,10735.15          ,9850
CTS   ,B              ,6010           ,11437.02          ,13395.59          ,14488.0           ,13400
VIG   ,B              ,610            ,1522.0            ,1942.0            ,2189.0            ,1940
FTS   ,B              ,15800          ,27096.39          ,30674.17          ,32882.0           ,30650
VND   ,A              ,9710           ,20155.44          ,23639.58          ,25526.65          ,25550
HCM   ,A              ,12450          ,22798.0           ,26193.239999999998,28311.0           ,28300
WSS   ,D              ,2400           ,4889.36           ,5674.0            ,6153.8            ,2400
SSI   ,A              ,15300          ,24626.44          ,27343.88          ,28829.8           ,28850
TVS   ,A              ,19600          ,26344.71          ,28023.52          ,29065.85          ,29050
VCI   ,B              ,12400          ,25878.16          ,30008.3           ,32711.800000000003,30000
VDS   ,C              ,12400          ,19488.04          ,21669.76          ,22806.4           ,19500
VIX   ,A              ,3870           ,7880.0            ,9171.08           ,9873.6            ,9870
