Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
DPC,2730,6460,8100,9030,A,9030
DS3,3450,5120,5680,5930,A,5930
DST,920,2760,3490,3900,B,3490
DTD,11800,20900,23450,24900,A,24900
DTK,5200,8380,9260,9720,Not enough data,5200
DVG,1860,4960,6140,6800,B,6140
DXP,5670,9210,10200,10750,A,10750
DZM,1490,3010,3620,3970,D,1490
EBS,5690,7450,7890,8120,B,7890
ECI,13700,21650,24350,25800,A,25800
EID,14000,18550,19700,20350,A,20350
FID,460,1430,1820,2040,A,2040
GDW,1950,6370,8200,9250,A,9250
GIC,9970,14050,15150,15700,A,15700
GKM,23750,34150,37050,38650,B,37050
GLT,10600,17100,18850,19900,A,19900
GMA,37650,46800,48950,50200,B,48950
GMX,5980,10150,11300,11900,B,11300
HAD,8020,10550,11300,11650,A,11650
HAT,9090,13650,14900,15550,B,14900
HCC,6390,8620,9170,9480,B,9170
HCT,2980,5300,6000,6370,A,6370
HDA,13850,18650,19950,20650,B,19950
HEV,1650,5590,7240,8210,B,7240
HGM,12350,21150,23700,24950,A,24950
HHC,22650,42000,47550,50500,D,22650
HHG,620,1770,2210,2470,C,1770
HJS,11750,17100,18850,19750,A,19750
HKT,720,2020,2490,2770,B,2490
HLC,1840,3850,4700,5180,D,1840
HLD,16300,23950,26350,27550,B,26350
HMH,8730,12400,13400,13950,A,13950
HOM,2290,3810,4310,4580,C,3810
HPM,5540,7130,7520,7720,B,7520
HTC,15550,22100,23850,24750,A,24750
HTP,3760,11600,14750,16600,C,11600
HUT,2840,6800,8180,8950,C,6800
HVT,23750,34350,37650,39300,B,37650
ICG,3640,6090,6750,7190,C,6090
