Ticker  ,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group          ,Breakeven Price
TKU     ,3590      ,8540      ,10450     ,11500     ,B              ,10450
ROS     ,1750      ,3290      ,3880      ,4210      ,C              ,3290
TMB     ,1930      ,5030      ,6150      ,6780      ,A              ,6780
S4A     ,20600     ,24350     ,25450     ,26050     ,C              ,24350
TMC     ,4750      ,7110      ,7750      ,8080      ,B              ,7750
SAB     ,76600     ,100200    ,106300    ,109600    ,A              ,109600
TMX     ,2970      ,5360      ,6100      ,6520      ,A              ,6520
SAM     ,4940      ,9000      ,10200     ,10900     ,C              ,9000
TNG     ,4780      ,11100     ,13200     ,14350     ,C              ,11100
SAV     ,6700      ,12450     ,14250     ,15200     ,B              ,14250
TPH     ,6020      ,8300      ,8850      ,9130      ,C              ,8300
SBA     ,13400     ,16050     ,16650     ,17000     ,B              ,16650
TPP     ,4070      ,6400      ,7270      ,7730      ,D              ,4070
SBT     ,5420      ,10150     ,11600     ,12400     ,B              ,11600
TSB     ,4000      ,5550      ,6030      ,6280      ,B              ,6030
SBV     ,7520      ,10650     ,11550     ,12000     ,C              ,10650
TST     ,1190      ,3160      ,3860      ,4250      ,C              ,3160
SC5     ,4150      ,8750      ,10200     ,11000     ,C              ,8750
TTC     ,6210      ,9120      ,9940      ,10400     ,A              ,10400
SCD     ,8430      ,11650     ,12700     ,13250     ,B              ,12700
TTH     ,650       ,1960      ,2460      ,2740      ,B              ,2460
SCR     ,3420      ,7500      ,8820      ,9530      ,B              ,8820
TTL     ,1220      ,3680      ,4620      ,5150      ,Not enough data,1220
SCS     ,92200     ,114100    ,119300    ,122200    ,A              ,122200
TTT     ,16850     ,25150     ,27850     ,29250     ,A              ,29250
SFC     ,8040      ,13300     ,14700     ,15450     ,A              ,15450
TTZ     ,680       ,2000      ,2480      ,2760      ,B              ,2480
SFG     ,4030      ,7430      ,8430      ,8950      ,B              ,8430
TV3     ,6660      ,10800     ,12000     ,12600     ,C              ,10800
SFI     ,37500     ,50900     ,54600     ,56300     ,A              ,56300
TV4     ,10500     ,13200     ,13850     ,14250     ,A              ,14250
SGN     ,46200     ,54400     ,56400     ,57400     ,A              ,57400
TVC     ,3530      ,7620      ,9020      ,9780      ,A              ,9780
SGR     ,5860      ,11750     ,13700     ,14750     ,B              ,13700
TVD     ,3540      ,6320      ,7110      ,7620      ,C              ,6320
SGT     ,5240      ,11400     ,13400     ,14450     ,C              ,11400
TXM     ,1060      ,2540      ,3060      ,3370      ,B              ,3060
SHA     ,2130      ,3970      ,4560      ,4870      ,C              ,3970
UNI     ,2930      ,6000      ,7230      ,7950      ,C              ,6000
SHI     ,5750      ,9600      ,10700     ,11300     ,C              ,9600
V12     ,5120      ,8470      ,9610      ,10150     ,C              ,8470
SHP     ,14300     ,18300     ,19500     ,20100     ,C              ,18300
V21     ,810       ,2630      ,3350      ,3770      ,C              ,2630
SII     ,2600      ,5880      ,6960      ,7540      ,C              ,5880
SJD     ,13700     ,16650     ,17300     ,17700     ,A              ,17700
VBC     ,8670      ,12850     ,14350     ,15100     ,C              ,12850
SJF     ,3970      ,6760      ,7630      ,8150      ,B              ,7630
VC1     ,5630      ,9200      ,10200     ,10800     ,C              ,9200
VC2     ,24200     ,35800     ,38850     ,40700     ,C              ,35800
SJS     ,41600     ,55300     ,59500     ,61800     ,B              ,59500
VC3     ,25150     ,35700     ,38750     ,40300     ,B              ,38750
SKG     ,5070      ,8650      ,9680      ,10250     ,A              ,10250
VC6     ,3810      ,6190      ,7020      ,7480      ,C              ,6190
SMA     ,1450      ,3590      ,4320      ,4720      ,C              ,3590
VC7     ,2480      ,6680      ,8190      ,9020      ,C              ,6680
SMB     ,27800     ,33600     ,35000     ,35700     ,A              ,35700
VC9     ,1410      ,4070      ,5060      ,5620      ,D              ,1410
SMC     ,9230      ,18350     ,21100     ,22600     ,A              ,22600
VCC     ,8010      ,12900     ,14600     ,15500     ,C              ,12900
SPM     ,7470      ,11400     ,12550     ,13150     ,B              ,12550
VCM     ,6380      ,10150     ,11250     ,11850     ,B              ,11250
SRC     ,9570      ,12950     ,14100     ,14650     ,D              ,9570
VCS     ,57900     ,79800     ,85400     ,88300     ,A              ,88300
SRF     ,7560      ,10000     ,10650     ,11000     ,C              ,10000
VDL     ,4690      ,9590      ,11000     ,11800     ,Not enough data,4690
SSC     ,9870      ,18650     ,21050     ,22350     ,B              ,21050
VE1     ,920       ,2060      ,2550      ,2840      ,A              ,2840
ST8     ,4690      ,7130      ,7740      ,8060      ,A              ,8060
VE2     ,5880      ,8920      ,9760      ,10200     ,C              ,8920
STG     ,13100     ,18950     ,20650     ,21600     ,A              ,21600
VE3     ,1170      ,3550      ,4470      ,4980      ,C              ,3550
STK     ,32150     ,42800     ,45950     ,47750     ,A              ,47750
SVC     ,27550     ,54400     ,62800     ,67700     ,B              ,62800
VE4     ,2640      ,9410      ,12400     ,14150     ,C              ,9410
SVD     ,2580      ,4670      ,5300      ,5670      ,C              ,4670
VE8     ,950       ,2800      ,3480      ,3880      ,C              ,2800
SVI     ,24450     ,39950     ,43900     ,46050     ,B              ,43900
VGP     ,6750      ,12650     ,14300     ,15150     ,A              ,15150
SVT     ,5560      ,9260      ,10300     ,10900     ,A              ,10900
VGS     ,6660      ,14100     ,17250     ,19000     ,A              ,19000
SZC     ,14250     ,26250     ,30300     ,32600     ,B              ,30300
VHE     ,1150      ,3210      ,3970      ,4390      ,B              ,3970
SZL     ,38050     ,47700     ,50500     ,51900     ,A              ,51900
VHL     ,8440      ,12650     ,14150     ,14900     ,B              ,14150
TAC     ,36050     ,50900     ,54600     ,56900     ,B              ,54600
VIE     ,2480      ,4020      ,4520      ,4790      ,C              ,4020
TBC     ,19450     ,24050     ,25100     ,25700     ,A              ,25700
VIF     ,8560      ,12050     ,13200     ,13750     ,A              ,13750
TCD     ,7320      ,13100     ,14750     ,15800     ,B              ,14750
VIT     ,6040      ,9670      ,10650     ,11250     ,C              ,9670
TCH     ,5160      ,10050     ,11500     ,12300     ,A              ,12300
VKC     ,2170      ,4460      ,5360      ,5850      ,C              ,4460
TCL     ,18150     ,25750     ,27650     ,28800     ,A              ,28800
VLA     ,10050     ,18400     ,20850     ,22150     ,A              ,22150
TCM     ,26600     ,42150     ,46300     ,48500     ,B              ,46300
VMC     ,11150     ,16600     ,18200     ,18950     ,C              ,16600
TCO     ,5440      ,9780      ,11450     ,12350     ,A              ,12350
VMS     ,4070      ,7230      ,8170      ,8680      ,B              ,8170
TCR     ,1470      ,2700      ,3150      ,3390      ,C              ,2700
VNC     ,9690      ,17200     ,19200     ,20300     ,A              ,20300
TCT     ,17800     ,23950     ,25550     ,26400     ,A              ,26400
VNF     ,2710      ,6800      ,8310      ,9150      ,A              ,9150
TDC     ,5540      ,11100     ,12800     ,13650     ,D              ,5540
VNT     ,3560      ,13850     ,18350     ,20950     ,B              ,18350
TDG     ,1940      ,4330      ,5120      ,5530      ,C              ,4330
VSA     ,10650     ,16750     ,18750     ,19700     ,A              ,19700
TDH     ,2990      ,5560      ,6460      ,6960      ,A              ,6960
VSM     ,9140      ,14900     ,16450     ,17450     ,A              ,17450
TDM     ,19050     ,25050     ,26500     ,27350     ,A              ,27350
VTC     ,4940      ,7950      ,8950      ,9420      ,C              ,7950
TDP     ,10600     ,15600     ,16950     ,17650     ,C              ,15600
VTH     ,3500      ,6560      ,7440      ,7900      ,B              ,7440
TDW     ,7740      ,14400     ,16850     ,18200     ,A              ,18200
VTJ     ,490       ,1630      ,2090      ,2350      ,B              ,2090
TEG     ,2990      ,5950      ,6950      ,7490      ,A              ,7490
VTL     ,3610      ,6370      ,7090      ,7510      ,Not enough data,3610
TGG     ,9600      ,15300     ,17300     ,18200     ,A              ,18200
VTV     ,1800      ,3420      ,4050      ,4390      ,C              ,3420
THG     ,50300     ,65700     ,69700     ,71900     ,B              ,69700
VXB     ,2290      ,6770      ,8430      ,9400      ,C              ,6770
THI     ,15300     ,20000     ,21250     ,21900     ,C              ,20000
WCS     ,93000     ,128700    ,136700    ,140900    ,A              ,140900
TIP     ,14600     ,23450     ,26550     ,28200     ,A              ,28200
X20     ,1500      ,3580      ,4490      ,5010      ,Not enough data,1500
TIX     ,13550     ,19650     ,21550     ,22500     ,A              ,22500
PRE     ,10400     ,13550     ,14600     ,15150     ,B              ,14600
TLD     ,2430      ,5130      ,5990      ,6450      ,C              ,5130
PTI     ,15750     ,25250     ,28400     ,29950     ,B              ,28400
TLG     ,22750     ,30350     ,32450     ,33600     ,A              ,33600
PVI     ,22150     ,30000     ,32600     ,34150     ,A              ,34150
TLH     ,3790      ,8110      ,9490      ,10200     ,A              ,10200
VNR     ,14150     ,20950     ,22850     ,23900     ,B              ,22850
TMP     ,28950     ,36300     ,38300     ,39350     ,A              ,39350
APS     ,3920      ,10050     ,12500     ,14000     ,B              ,12500
TMS     ,33100     ,51400     ,56600     ,59200     ,A              ,59200
ART     ,1300      ,3750      ,4660      ,5170      ,B              ,4660
TMT     ,2980      ,6460      ,7580      ,8170      ,C              ,6460
BVS     ,5490      ,12750     ,15350     ,16750     ,B              ,15350
TN1     ,10600     ,18900     ,21350     ,22700     ,A              ,22700
EVS     ,5210      ,12050     ,14400     ,15800     ,A              ,15800
TNA     ,4810      ,7620      ,8330      ,8710      ,B              ,8330
HBS     ,1300      ,3880      ,4870      ,5420      ,B              ,4870
TNC     ,4610      ,11100     ,13300     ,14500     ,A              ,14500
IVS     ,3010      ,6130      ,7400      ,8120      ,B              ,7400
TNH     ,17600     ,30300     ,34150     ,36250     ,A              ,36250
MBS     ,4860      ,12050     ,14650     ,16150     ,B              ,14650
TNI     ,1650      ,3280      ,3840      ,4140      ,B              ,3840
PSI     ,1850      ,4780      ,5870      ,6540      ,D              ,1850
TNT     ,3180      ,6910      ,8110      ,8760      ,A              ,8760
