Ticker,0% at Risk,1% at Risk,3% at Risk,5% at Risk,Group,Breakeven Price
EBS,5880,7810,8270,8560,B,8270
DAT,4360,9320,10950,11850,B,10950
ECI,5360,8990,9970,10450,A,10450
DBC,27300,42100,45900,47950,B,45900
EID,12300,16700,17800,18450,A,18450
DBD,30100,38450,40500,41600,A,41600
FID,2270,4380,5020,5390,A,5390
DBT,5540,8600,9510,10050,C,8600
GDW,1940,6110,7810,8790,A,8790
DC4,10750,15450,16750,17400,B,16750
GIC,9120,13650,14850,15500,A,15500
DCL,10850,18900,21250,22650,C,18900
GKM,19300,28150,30800,32050,B,30800
GLT,10750,17500,19300,20450,A,20450
DCM,7770,15100,17350,18600,A,18600
GMA,34750,44600,47000,48300,B,47000
DGC,76400,106600,115600,120100,A,120100
GMX,6260,10650,11850,12450,B,11850
DGW,21600,47150,55600,60600,A,60600
HAD,7630,10800,11600,12050,A,12050
DHA,29300,38750,41100,42400,A,42400
HAT,8850,13450,14750,15400,B,14750
DHC,40450,56600,60600,63100,A,63100
HCC,6300,8320,8850,9130,B,8850
DHG,60900,79800,84600,87000,A,87000
HCT,3110,6050,6890,7330,A,7330
DHM,6420,8290,8750,8990,B,8750
HDA,15250,20100,21250,22000,B,21250
DIG,33800,54900,61100,64200,C,54900
HEV,1590,5530,7200,8180,B,7200
DLG,3280,5540,6230,6670,D,3280
DMC,25050,34200,36550,37750,A,37750
HGM,13950,20800,23200,24400,A,24400
DPG,22450,38850,43500,46450,B,43500
HHC,15750,30400,35000,37500,D,15750
HHG,850,2360,2930,3250,C,2360
DPM,12300,21950,24850,26500,A,26500
HJS,10750,17500,19150,20050,A,20050
DPR,37100,49400,53100,54900,A,54900
DQC,14400,20850,22550,23550,C,20850
HKT,1890,3460,3880,4110,B,3880
DRC,13150,19950,21700,22600,A,22600
HLC,2090,4590,5540,6080,D,2090
HLD,17050,24150,26400,27650,B,26400
DRH,8710,15650,17650,18700,C,15650
HMH,8360,12100,13100,13700,A,13700
DRL,37650,49200,51800,53200,A,53200
HOM,2750,4720,5290,5640,C,4720
DSN,29650,37050,39050,40000,A,40000
HPM,5600,7180,7560,7760,B,7560
DTA,4910,9240,10700,11600,C,9240
HTC,15000,21550,23250,24150,A,24150
DTL,24600,30650,32050,32750,C,30650
HTP,3130,9470,12000,13450,C,9470
DTT,9590,12150,12750,13100,B,12750
HUT,2450,6100,7400,8130,C,6100
DVP,31900,42450,44950,46500,A,46500
HVT,23600,34500,38050,39650,B,38050
DXG,7120,14250,16550,17750,A,17750
ICG,5190,8540,9500,10050,C,8540
DXS,9290,16550,18700,19950,A,19950
IDC,11400,25050,29700,32300,C,25050
DXV,1240,2690,3180,3440,B,3180
IDJ,8050,17100,20350,22250,C,17100
E1VFVN30,15500,19400,20350,20900,Not enough data,15500
IDV,28900,42400,45900,47950,Not enough data,28900
ELC,6420,11850,13500,14350,B,13500
INC,2680,5280,6020,6440,B,6020
EMC,6320,10300,11350,11900,C,10300
INN,20250,26150,27950,28900,B,27950
EVE,7200,10550,11550,12050,B,11550
ITQ,870,2540,3200,3570,B,3200
EVG,7290,11500,12950,13700,A,13700
KDM,1140,2940,3600,3960,A,3960
FCM,2980,5520,6300,6710,B,6300
KHS,2880,6930,8690,9690,B,8690
FCN,6030,11800,13600,14550,C,11800
FDC,3400,6240,7320,7920,B,7320
KKC,3070,7790,9580,10550,A,10550
FIR,24800,30900,32400,33350,A,33350
KLF,680,2020,2550,2850,B,2550
FIT,3920,7720,8840,9410,A,9410
KMT,3430,5840,6490,6840,B,6490
FLC,5910,10200,11350,12050,B,11350
KSD,880,2220,2700,2970,B,2700
FMC,22700,33350,36000,37400,B,36000
KSF,21050,38300,43350,46400,Not enough data,21050
FPT,51000,67100,71200,73500,A,73500
KSQ,2480,4170,4890,5250,A,5250
FRT,25000,45500,51700,55200,B,51700
KST,11050,16550,18050,18850,A,18850
FTM,2240,4030,4580,4920,D,2240
KTS,2330,6040,7390,8150,C,6040
FUCTVGF2,5790,9260,10150,10650,Not enough data,5790
KTT,3500,7600,8920,9730,C,7600
FUCVREIT,3200,5470,6210,6620,Not enough data,3200
KVC,1710,3680,4340,4730,C,3680
FUEMAV30,10350,13150,13800,14200,Not enough data,10350
L14,38700,87500,105000,114200,A,114200
FUESSV30,8250,12050,13000,13500,Not enough data,8250
FUESSV50,14400,17700,18500,18900,Not enough data,14400
L18,5820,16550,20500,22850,C,16550
FUESSVFL,11250,15150,16150,16650,Not enough data,11250
L35,1760,3350,3790,4040,D,1760
FUEVFVND,17900,21850,22850,23350,Not enough data,17900
L40,9780,17600,20050,21400,C,17600
FUEVN100,12350,15350,16050,16500,Not enough data,12350
L43,650,1840,2290,2550,C,1840
GAB,177400,185000,186700,187500,B,186700
L61,560,1810,2330,2630,C,1810
GAS,42150,61600,66600,69100,A,69100
L62,2440,4120,4540,4770,C,4120
GDT,31750,42950,45700,47400,A,47400
LAS,3510,7550,8880,9600,B,8880
GEG,11000,15050,16350,17050,C,15050
LBE,5390,10050,11500,12250,C,10050
GEX,12850,20600,22650,23900,C,20600
LCD,8120,11750,12850,13300,C,11750
GIL,24050,37450,41000,43150,A,43150
LCS,400,1140,1420,1580,D,400
GMC,5420,10900,12650,13600,B,12650
LDP,10150,17750,20450,21900,C,17750
GMD,20250,29550,31900,33200,B,31900
LHC,40400,58600,64900,68900,A,68900
GSP,6380,9510,10350,10800,B,10350
LIG,2640,6430,7770,8510,C,6430
GTA,3840,7120,8190,8810,B,8190
LM7,1040,2570,3080,3380,D,1040
GTN,5630,9730,10950,11600,A,11600
LUT,1620,3180,3820,4170,Not enough data,1620
GVR,7730,15150,17500,18750,A,18750
MAC,3120,5420,6070,6460,C,5420
HAG,3360,6150,7020,7530,B,7020
MAS,11400,21750,24950,26600,C,21750
HAH,15150,28950,33200,35500,A,35500
MBG,1480,4160,5190,5770,A,5770
HAI,2630,4560,5130,5440,B,5130
MCC,6680,8300,8690,8890,B,8690
HAP,3080,6040,7030,7550,B,7030
MCF,3540,5470,6140,6500,B,6140
HAR,2780,5870,6880,7430,B,6880
MCO,2200,3800,4400,4780,C,3800
HAS,4290,6930,7640,8020,B,7640
MDC,1550,3690,4420,4870,C,3690
HAX,9010,14900,16600,17550,A,17550
MED,6610,12750,14650,15650,C,12750
MEL,5320,8940,9940,10600,B,9940
HBC,5870,11950,13950,15000,C,11950
MHL,610,1820,2300,2570,D,610
HCD,2420,5070,5930,6400,B,5930
MIM,2170,4230,4840,5180,D,2170
HDC,36700,56000,61400,64400,B,61400
MKV,4540,7050,7730,8100,C,7050
HDG,26350,40000,43650,45850,C,40000
MST,7950,11700,12800,13300,C,11700
HHP,2820,5520,6390,6870,B,6390
MVB,7690,12950,14400,15350,Not enough data,7690
HHS,2510,4520,5280,5700,A,5700
NAG,6340,9040,9820,10150,C,9040
HID,2420,5100,5980,6450,C,5100
NAP,1200,3240,4020,4460,A,4460
HII,9300,12950,14200,14850,B,14200
NBC,2350,5340,6370,7000,C,5340
HMC,11600,16100,17550,18200,A,18200
NBP,6920,11200,12350,13050,A,13050
HNG,3180,5950,6810,7260,D,3180
NBW,5740,11950,13850,14850,A,14850
HOT,7840,14400,16950,18350,B,16950
NDN,6490,10600,11750,12400,A,12400
HPG,17650,26650,29150,30450,A,30450
NDX,3350,5850,6550,6900,B,6550
HPX,11500,18250,20150,21150,C,18250
NET,28450,36550,39200,40500,A,40500
HQC,3120,5180,5800,6160,C,5180
NFC,4170,6720,7550,7950,A,7950
HRC,9160,19400,22850,24700,C,19400
NHC,10150,17200,19250,20350,A,20350
HSG,14250,21850,23900,25100,A,25100
NRC,7810,13950,15700,16800,B,15700
HSL,2090,4040,4660,4980,B,4660
NSH,1400,3690,4540,5010,C,3690
HT1,10250,13900,15150,15800,B,15150
NST,4000,6510,7200,7550,B,7200
HTI,9410,12700,13600,14050,B,13600
NTH,15150,22500,24400,25400,A,25400
HTL,4180,8630,10100,10850,B,10100
NTP,29300,40400,43200,44900,B,43200
HTN,7790,16500,19450,21050,B,19450
NXT,40,500,810,1050,Not enough data,40
HTV,6060,8980,9700,10100,A,10100
OCH,3150,5510,6220,6600,C,5510
HU1,1850,4370,5250,5730,B,5250
ONE,3060,4810,5280,5580,C,4810
HU3,3260,5210,5760,6050,C,5210
PBP,3320,6470,7410,7940,B,7410
HUB,15400,21850,23450,24450,A,24450
PCE,3250,7510,9020,9840,A,9840
HVH,3000,5740,6590,7040,B,6590
HVN,9700,13900,15100,15800,C,13900
PCG,820,2590,3260,3650,B,3260
HVX,1570,3100,3590,3880,B,3590
PCT,1300,2810,3360,3710,A,3710
IBC,13950,16100,16750,17050,Not enough data,13950
PDB,8250,13000,14600,15550,B,14600
ICT,7320,11100,12150,12700,C,11100
PDC,680,1880,2330,2590,D,680
IDI,3390,6210,7090,7590,B,7090
PEN,3150,5010,5620,5900,C,5010
IJC,9480,15350,17150,18250,B,17150
PGN,5050,8000,8830,9280,B,8830
ILB,14000,19750,21500,22400,C,19750
PGS,8740,13800,15200,15950,C,13800
IMP,44000,55700,59000,60500,A,60500
PGT,1260,3270,4010,4420,A,4420
ITA,3470,6780,7830,8420,B,7830
PHN,9110,17150,19500,20800,A,20800
PHP,9040,14700,16200,17100,A,17100
ITC,9170,14400,15800,16650,Not enough data,9170
PIA,11600,16300,17600,18250,A,18250
ITD,3890,7160,8240,8920,C,7160
PIC,4090,6720,7470,7860,A,7860
JVC,1780,3740,4380,4730,Not enough data,1780
PJC,5940,10400,11650,12300,B,11650
KBC,12950,25000,28900,30950,B,28900
PLC,13150,22200,24700,26000,B,24700
KDC,36200,43550,45350,46300,B,45350
PMB,5140,8750,9780,10400,A,10400
KDH,26750,36450,39150,40450,A,40450
PMC,31600,43500,46600,48200,A,48200
KHG,4650,8910,10200,10950,A,10950
PMP,5180,8770,9800,10350,C,8770
KHP,8850,12750,13900,14400,C,12750
PMS,2290,6080,7530,8340,A,8340
KMR,1660,3630,4290,4650,B,4290
POT,6870,10550,11600,12250,D,6870
KOS,25150,28100,28850,29150,B,28850
KPF,4550,8170,9280,9870,B,9280
PPE,890,2480,3150,3560,A,3560
KSB,16000,25350,28000,29450,B,28000
PPP,6280,10150,11200,11850,A,11850
PPS,6330,8810,9490,9850,B,9490
L10,3950,9180,11000,12000,C,9180
PPY,4190,7840,8860,9420,A,9420
LAF,2700,6800,8370,9240,B,8370
PRC,6290,9430,10250,10800,C,9430
LBM,41200,54800,59100,61600,A,61600
PSC,4590,7430,8250,8680,C,7430
LCG,4230,8690,10100,10900,C,8690
PSD,12700,19650,21650,22750,A,22750
LCM,3450,5630,6470,6820,C,5630
PSE,6050,9950,11250,11950,A,11950
LDG,4800,8770,10300,11150,B,10300
PSW,2480,6090,7390,8160,A,8160
LEC,2120,4780,5680,6180,C,4780
PTD,7350,9970,10750,11200,B,10750
LGC,8050,17000,20000,21600,C,17000
PTS,4530,6810,7420,7760,C,6810
LGL,2380,5140,6050,6550,C,5140
PV2,1000,2760,3430,3800,B,3430
LHG,23700,34150,36800,38450,A,38450
PVB,5860,10150,11300,11900,C,10150
LIX,29450,36850,38650,39550,B,38650
PVC,4920,8290,9450,9990,C,8290
LM8,3850,7250,8300,8860,C,7250
PVG,5140,8120,8900,9400,B,8900
LSS,2540,5520,6520,7050,B,6520
PVL,3510,7130,8340,9060,B,8340
MCG,2990,5090,5700,6070,C,5090
PVS,8030,14000,15650,16600,B,15650
MCP,11850,18250,19850,20700,B,19850
QHD,2650,8920,11550,13100,A,13100
MDG,2330,5040,5940,6430,C,5040
QST,6690,8880,9490,9830,C,8880
MHC,2520,5290,6190,6680,A,6680
QTC,8650,11500,12300,12750,C,11500
MSH,40950,55600,59400,61500,A,61500
RCL,9100,12950,13950,14500,B,13950
MSN,89400,118600,127400,132200,B,127400
S55,5800,13850,16750,18500,C,13850
MWG,42700,70200,78200,82500,A,82500
S99,2980,7230,8730,9560,C,7230
NAF,11450,15650,16850,17500,B,16850
SAF,22900,35250,38900,40800,A,40800
NAV,4040,8380,9790,10550,A,10550
SCI,8900,16200,18350,19650,B,18350
NBB,8230,16250,19350,21050,B,19350
SD2,1280,3380,4150,4580,C,3380
NCT,59900,68900,70900,72100,A,72100
SD4,1120,2700,3260,3560,D,1120
NHA,22800,39650,44750,47550,C,39650
SD5,5150,7300,8010,8400,C,7300
NHH,9520,17250,19650,20950,C,17250
NKG,14200,22300,24650,25950,A,25950
SD6,1140,2810,3400,3730,C,2810
SD9,4850,7880,8910,9410,C,7880
NLG,12150,25400,29500,31750,B,29500
SDA,3440,8540,10400,11450,B,10400
NNC,12500,17400,18700,19350,A,19350
SDC,2300,4130,4610,4900,C,4130
NSC,46100,59600,63000,64800,B,63000
SDG,2690,7200,8930,9900,Not enough data,2690
NT2,13300,17800,19000,19600,A,19600
SDN,10100,18300,20600,21800,B,20600
NTL,16800,25300,27600,28900,A,28900
SDT,1270,2980,3570,3900,C,2980
NVL,31250,48950,53800,56400,B,53800
SDU,5940,9570,10800,11450,C,9570
NVT,2060,4440,5240,5670,D,2060
SEB,14300,25950,29100,30900,A,30900
OGC,2560,4970,5720,6130,B,5720
SED,12950,16700,17600,18150,C,16700
OPC,23300,34350,37400,38950,C,34350
SFN,7530,12850,14400,15200,A,15200
PAC,18150,24950,26700,27600,B,26700
SGC,12050,21600,24450,25950,B,24450
PAN,7470,15350,17750,19000,B,17750
SGD,3570,5880,6500,6830,C,5880
PC1,16250,24750,27050,28250,C,24750
SGH,14850,25650,28850,30550,A,30550
PDN,34850,54800,60100,62800,A,62800
SHE,6170,9120,9920,10350,C,9120
PDR,49650,65200,70000,72200,B,70000
SHN,5470,8900,9810,10400,C,8900
PET,7420,14750,17100,18350,A,18350
SIC,4280,8670,9980,10700,C,8670
PGC,8930,13450,14700,15300,C,13450
SJ1,3870,7340,8300,8830,D,3870
PGD,11950,18950,20750,21700,A,21700
SJE,11450,16450,17750,18500,C,16450
PHC,5880,9860,10900,11500,C,9860
SLS,68800,99900,108500,113100,B,108500
PHR,23950,37200,41150,43550,A,43550
SMN,5980,8410,9170,9570,B,9170
PIT,2000,3800,4350,4680,C,3800
SMT,1710,3990,5020,5610,C,3990
PJT,5080,7380,8010,8330,C,7380
SPI,1540,3670,4430,4850,A,4850
PLP,3820,7150,8250,8950,D,3820
SRA,4470,6930,7620,7970,A,7970
PLX,26000,36100,38450,39700,A,39700
SSM,1210,2700,3220,3540,B,3220
PME,34950,51200,55200,57100,A,57100
STC,7320,11500,12850,13550,A,13550
PMG,4270,7700,8760,9320,C,7700
STP,4020,6000,6650,7010,B,6650
PNC,4740,7520,8270,8660,C,7520
SVN,790,2240,2790,3100,B,2790
PNJ,48550,63800,68100,70400,A,70400
SZB,19550,24850,26200,26850,A,26850
POM,3810,6550,7410,7950,C,6550
TA9,5870,8410,9080,9430,C,8410
POW,4620,8250,9370,9960,B,9370
TAR,15700,24750,27150,28550,B,27150
PPC,11600,16200,17300,17900,A,17900
TC6,3020,5260,6000,6420,C,5260
PSH,4530,9540,11100,11950,C,9540
TDN,4150,7320,8220,8790,C,7320
PTB,53300,70400,74800,77300,B,74800
PTC,9730,17300,19650,20900,Not enough data,9730
TDT,1820,4470,5450,5990,D,1820
PTL,4760,8770,9920,10600,B,9920
TET,17850,22850,24050,24700,A,24700
PVD,6310,12350,14250,15300,B,14250
TFC,3010,5210,5820,6150,D,3010
PVT,6020,10200,11700,12550,A,12550
THB,4190,7610,8590,9130,A,9130
PXI,1760,3180,3720,4020,C,3180
THD,141300,184100,196100,202000,A,202000
PXS,2190,4420,5140,5520,C,4420
THS,5040,8080,9180,9890,A,9890
QBS,2360,4470,5140,5470,B,5140
THT,3940,6860,7680,8180,B,7680
QCG,3140,6510,7610,8200,C,6510
TIG,12350,17950,19850,20950,B,19850
RAL,48600,75700,83400,87400,B,83400
TJC,3860,6690,7640,8160,A,8160
RDP,2520,5180,6040,6510,C,5180
TKC,1750,4090,4920,5430,D,1750
REE,35600,48300,51400,53300,A,53300
TKU,3390,8780,10850,12000,B,10850
RIC,4800,9200,10450,11250,C,9200
TMB,4610,8330,9400,9960,A,9960
ROS,5010,8100,9140,9630,C,8100
TMC,5070,7470,8120,8450,B,8120
S4A,18700,22250,23300,23800,C,22250
TMX,2780,5010,5710,6090,A,6090
SAB,74900,97800,103800,106900,A,106900
TNG,4860,11000,13050,14200,C,11000
SAM,5790,10700,12150,13000,C,10700
TPH,6160,8010,8590,8900,C,8010
SAV,6380,11950,13700,14650,B,13700
TPP,2680,5020,5730,6100,D,2680
SBA,12450,15150,15800,16150,B,15800
TSB,3710,5560,6010,6250,B,6010
SBT,5830,10850,12400,13250,B,12400
TST,2670,5260,6110,6550,C,5260
SBV,8420,11850,12850,13350,C,11850
TTC,6350,9200,10000,10500,A,10500
SC5,4030,8500,9960,10750,C,8500
TTH,700,2050,2560,2860,B,2560
SCD,8420,11650,12650,13200,B,12650
TTL,1150,3330,4180,4660,Not enough data,1150
SCR,3870,8290,9750,10550,B,9750
TTT,15900,24850,27650,29050,A,29050
SCS,94000,116100,121500,124300,A,124300
TTZ,720,2060,2570,2860,B,2570
SFC,8200,13650,15100,15900,A,15900
TV3,7180,11500,12750,13400,C,11500
SFG,4360,7980,9070,9650,B,9070
TV4,10200,12850,13500,13850,A,13850
SFI,38000,51100,54700,56300,A,56300
TVC,3680,7970,9440,10250,A,10250
SGN,45600,53900,55800,56800,A,56800
TVD,3630,6460,7280,7770,C,6460
SGR,6160,12400,14500,15600,B,14500
TXM,1180,2630,3140,3450,B,3140
SGT,10950,18350,20500,21750,C,18350
UNI,2540,5270,6400,7040,C,5270
SHA,2150,3990,4580,4890,C,3990
V12,5970,9940,11300,11950,C,9940
SHI,5080,8500,9490,10000,C,8500
V21,2430,5560,6570,7160,C,5560
SHP,14350,18250,19450,20050,C,18250
VBC,8710,13150,14700,15450,C,13150
SII,2760,6080,7200,7800,C,6080
VC1,8320,13450,14950,15800,C,13450
SJD,13350,16250,16900,17250,A,17250
VC2,28850,42250,45700,47800,C,42250
SJF,3350,5920,6710,7180,B,6710
VC3,27100,39100,42600,44400,B,42600
SJS,39150,54200,58500,60600,B,58500
VC6,4730,7490,8450,9010,C,7490
SKG,7410,10750,11700,12200,A,12200
VC7,2920,7560,9250,10200,C,7560
SMA,1390,3330,4010,4390,C,3330
SMB,27700,33450,34850,35550,A,35550
VC9,1430,4010,5000,5550,D,1430
VCC,10850,17400,19700,20850,C,17400
SMC,8920,17250,19850,21250,A,21250
VCM,6170,9610,10600,11200,B,10600
SPM,7940,11950,13200,13800,B,13200
VCS,58900,80900,86300,89400,A,89400
SRC,9870,13350,14450,15050,D,9870
SRF,8700,11650,12400,12800,C,11650
VDL,4660,9540,10950,11700,Not enough data,4660
VE1,980,2380,2900,3220,A,3220
SSC,8940,17050,19250,20450,B,19250
VE2,5070,7620,8450,8840,C,7620
ST8,5460,8430,9200,9590,A,9590
VE3,1280,3670,4590,5110,C,3670
STG,12000,17500,19150,20050,A,20050
STK,30150,40000,43150,44800,A,44800
VE4,3310,11700,15350,17450,C,11700
SVC,21000,42200,49250,53400,B,49250
VE8,960,2800,3480,3880,C,2800
SVD,2590,4680,5300,5660,C,4680
VGP,7190,13650,15500,16450,A,16450
SVI,27800,42500,46600,48650,B,46600
VGS,6960,14650,17800,19600,A,19600
SVT,5660,9410,10500,11100,A,11100
SZC,15450,28300,32650,35100,B,32650
VHE,950,2940,3730,4190,B,3730
SZL,35950,45300,47950,49300,A,49300
VHL,9060,14350,16000,16950,B,16000
TAC,34950,49400,53100,55300,B,53100
VIE,2820,4540,5100,5380,C,4540
TBC,19350,23850,24900,25500,A,25500
VIF,8890,12550,13650,14250,A,14250
TCD,7000,12550,14200,15200,B,14200
VIT,8320,13700,15200,16100,C,13700
TCH,6100,11850,13650,14600,A,14600
VKC,1910,3860,4640,5090,C,3860
TCL,18050,25700,27550,28750,A,28750
VLA,7560,14500,16750,17900,A,17900
TCM,24650,39050,42850,44750,B,42850
VMC,11600,17450,19150,19950,C,17450
TCO,4650,8380,9800,10600,A,10600
VMS,4420,7970,9020,9610,B,9020
TCR,1710,2980,3470,3730,C,2980
VNC,10750,18300,20250,21350,A,21350
TCT,19200,25800,27450,28350,A,28350
VNF,4100,8380,9700,10400,A,10400
TDC,5520,11000,12750,13700,D,5520
VNT,3350,12550,16650,19100,B,16650
TDG,2080,4140,4860,5280,C,4140
VSA,10200,16050,18000,18900,A,18900
TDH,2870,5320,6180,6650,A,6650
VSM,10000,15600,17100,18050,A,18050
TDM,19050,25150,26600,27450,A,27450
VTC,4610,7480,8360,8810,C,7480
TDP,11150,15850,17100,17750,C,15850
VTH,2790,5480,6260,6670,B,6260
TDW,7650,14150,16600,17900,A,17900
VTJ,490,1580,2020,2280,B,2020
TEG,3400,6010,6990,7530,A,7530
VTL,3610,6530,7310,7740,Not enough data,3610
TGG,5670,9920,11150,11900,A,11900
VTV,3390,5210,5820,6160,C,5210
THG,43800,58100,61500,63600,B,61500
VXB,8420,12850,14650,15650,C,12850
THI,15850,20850,22100,22800,C,20850
WCS,83700,114300,122200,126300,A,126300
TIP,18200,28550,31200,32550,A,32550
X20,1420,3360,4180,4650,Not enough data,1420
TIX,14300,20050,21950,22900,A,22900
PRE,10000,13050,14050,14550,B,14050
